user_id,rank,item_id,rating,label,train_degree
0,1,199,5,1,17
0,2,265,5,1,7
0,3,282,2,0,10
0,4,226,1,0,5
0,5,78,2,0,25
1,1,264,2,0,15
1,2,219,1,0,10
1,3,104,4,1,17
1,4,189,2,0,7
1,5,275,2,0,7
2,1,218,5,1,8
2,2,180,1,0,4
2,3,220,2,0,9
2,4,210,4,1,8
2,5,188,2,0,13
3,1,208,5,1,7
3,2,224,3,1,17
3,3,280,3,1,10
3,4,181,1,0,2
3,5,65,1,0,1
4,1,200,4,1,15
4,2,192,2,0,5
4,3,150,4,1,10
4,4,11,1,0,4
4,5,284,1,0,4
5,1,249,4,1,39
5,2,90,1,0,34
5,3,271,3,1,8
5,4,179,2,0,5
5,5,180,3,1,4
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,249,4,1,39
6,5,263,3,1,18
7,1,214,1,0,12
7,2,122,1,0,15
7,3,208,2,0,7
7,4,280,2,0,10
7,5,218,3,1,8
8,1,290,3,1,19
8,2,254,2,0,12
8,3,258,1,0,6
8,4,240,2,0,8
8,5,18,3,1,10
9,1,192,3,1,5
9,2,252,3,1,48
9,3,245,4,1,5
9,4,296,1,0,11
9,5,183,3,1,5
10,1,247,4,1,30
10,2,258,3,1,6
10,3,246,2,0,32
10,4,238,3,1,12
10,5,285,1,0,9
11,1,167,2,0,9
11,2,150,5,1,10
11,3,171,2,0,7
11,4,271,4,1,8
11,5,294,3,1,7
12,1,218,4,1,8
12,2,3,2,0,9
12,3,197,3,1,8
12,4,275,4,1,7
12,5,24,3,1,12
13,1,271,5,1,8
13,2,82,4,1,7
13,3,125,1,0,17
13,4,139,3,1,9
13,5,36,3,1,19
14,1,279,3,1,17
14,2,95,3,1,11
14,3,268,2,0,11
14,4,169,2,0,6
14,5,164,1,0,8
15,1,292,4,1,15
15,2,296,1,0,11
15,3,203,2,0,8
15,4,249,3,1,39
15,5,180,1,0,4
16,1,235,1,0,13
16,2,251,1,0,22
16,3,85,1,0,14
16,4,259,1,0,10
16,5,1,1,0,8
17,1,266,3,1,13
17,2,205,3,1,6
17,3,254,2,0,12
17,4,204,2,0,2
17,5,157,1,0,12
18,1,175,4,1,7
18,2,244,1,0,16
18,3,234,3,1,9
18,4,180,2,0,4
18,5,251,2,0,22
19,1,291,3,1,16
19,2,221,2,0,9
19,3,203,1,0,8
19,4,166,4,1,10
19,5,274,1,0,2
20,1,214,1,0,12
20,2,183,1,0,5
20,3,196,1,0,7
20,4,37,3,1,4
20,5,208,2,0,7
21,1,213,4,1,10
21,2,200,3,1,15
21,3,298,4,1,11
21,4,93,4,1,11
21,5,231,4,1,15
22,1,220,4,1,9
22,2,48,4,1,12
22,3,123,4,1,17
22,4,169,3,1,6
22,5,165,3,1,10
24,1,170,2,0,6
24,2,261,2,0,3
24,3,296,2,0,11
24,4,204,3,1,2
24,5,150,4,1,10
25,1,271,3,1,8
25,2,237,5,1,16
25,3,151,1,0,6
25,4,257,3,1,18
25,5,273,5,1,14
26,1,213,3,1,10
26,2,297,4,1,17
26,3,276,5,1,8
26,4,133,3,1,36
26,5,277,4,1,5
27,1,244,1,0,16
27,2,171,2,0,7
27,3,263,4,1,18
27,4,108,2,0,14
27,5,35,3,1,4
28,1,218,5,1,8
28,2,197,1,0,8
28,3,42,1,0,6
28,4,172,3,1,7
28,5,291,1,0,16
29,1,273,4,1,14
29,2,213,5,1,10
29,3,112,1,0,14
29,4,113,1,0,12
29,5,4,2,0,13
30,1,219,3,1,10
30,2,155,5,1,18
30,3,200,5,1,15
30,4,204,4,1,2
30,5,157,4,1,12
31,1,256,3,1,14
31,2,65,1,0,1
31,3,191,4,1,9
31,4,60,2,0,3
31,5,181,1,0,2
32,1,244,1,0,16
32,2,268,3,1,11
32,3,165,1,0,10
32,4,169,1,0,6
32,5,284,1,0,4
33,1,295,2,0,15
33,2,193,2,0,13
33,3,265,2,0,7
33,4,178,4,1,10
33,5,135,2,0,5
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,165,4,1,10
34,5,226,1,0,5
35,1,227,5,1,19
35,2,182,3,1,8
