user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,282,2,0,10
0,3,226,1,0,5
0,4,199,5,1,17
0,5,12,4,1,6
1,1,104,4,1,17
1,2,189,2,0,7
1,3,219,1,0,10
1,4,264,2,0,15
1,5,147,2,0,21
2,1,210,4,1,8
2,2,218,5,1,8
2,3,188,2,0,13
2,4,220,2,0,9
2,5,270,1,0,4
3,1,208,5,1,7
3,2,224,3,1,17
3,3,293,2,0,8
3,4,65,1,0,1
3,5,149,1,0,15
4,1,150,4,1,10
4,2,284,1,0,4
4,3,192,2,0,5
4,4,200,4,1,15
4,5,126,3,1,17
5,1,249,4,1,39
5,2,271,3,1,8
5,3,111,2,0,7
5,4,180,3,1,4
5,5,179,2,0,5
6,1,247,3,1,30
6,2,175,3,1,7
6,3,249,4,1,39
6,4,179,1,0,5
6,5,243,2,0,15
7,1,214,1,0,12
7,2,218,3,1,8
7,3,280,2,0,10
7,4,168,2,0,6
7,5,203,2,0,8
8,1,254,2,0,12
8,2,251,2,0,22
8,3,18,3,1,10
8,4,258,1,0,6
8,5,105,2,0,19
9,1,192,3,1,5
9,2,252,3,1,48
9,3,245,4,1,5
9,4,134,1,0,18
9,5,143,1,0,21
10,1,247,4,1,30
10,2,258,3,1,6
10,3,285,1,0,9
10,4,246,2,0,32
10,5,222,4,1,2
11,1,171,2,0,7
11,2,167,2,0,9
11,3,150,5,1,10
11,4,271,4,1,8
11,5,203,2,0,8
12,1,3,2,0,9
12,2,218,4,1,8
12,3,275,4,1,7
12,4,109,1,0,12
12,5,285,3,1,9
13,1,82,4,1,7
13,2,155,2,0,18
13,3,125,1,0,17
13,4,271,5,1,8
13,5,169,2,0,6
14,1,231,2,0,15
14,2,268,2,0,11
14,3,286,3,1,8
14,4,279,3,1,17
14,5,169,2,0,6
15,1,292,4,1,15
15,2,296,1,0,11
15,3,249,3,1,39
15,4,210,5,1,8
15,5,203,2,0,8
16,1,114,3,1,19
16,2,251,1,0,22
16,3,14,1,0,2
16,4,259,1,0,10
16,5,222,1,0,2
17,1,205,3,1,6
17,2,266,3,1,13
17,3,254,2,0,12
17,4,167,1,0,9
17,5,209,2,0,4
18,1,175,4,1,7
18,2,244,1,0,16
18,3,198,3,1,8
18,4,180,2,0,4
18,5,251,2,0,22
19,1,221,2,0,9
19,2,291,3,1,16
19,3,260,2,0,16
19,4,166,4,1,10
19,5,203,1,0,8
20,1,214,1,0,12
20,2,196,1,0,7
20,3,183,1,0,5
20,4,208,2,0,7
20,5,37,3,1,4
21,1,200,3,1,15
21,2,273,4,1,14
21,3,43,5,1,8
21,4,231,4,1,15
21,5,298,4,1,11
22,1,220,4,1,9
22,2,48,4,1,12
22,3,123,4,1,17
22,4,73,4,1,8
22,5,165,3,1,10
24,1,150,4,1,10
24,2,296,2,0,11
24,3,170,2,0,6
24,4,96,4,1,35
24,5,204,3,1,2
25,1,237,5,1,16
25,2,271,3,1,8
25,3,257,3,1,18
25,4,151,1,0,6
25,5,105,1,0,19
26,1,213,3,1,10
26,2,297,4,1,17
26,3,130,2,0,6
26,4,276,5,1,8
26,5,267,5,1,17
27,1,244,1,0,16
27,2,27,1,0,3
27,3,9,2,0,14
27,4,171,2,0,7
27,5,163,1,0,4
28,1,218,5,1,8
28,2,197,1,0,8
28,3,42,1,0,6
28,4,172,3,1,7
28,5,68,1,0,14
29,1,273,4,1,14
29,2,213,5,1,10
29,3,113,1,0,12
29,4,112,1,0,14
29,5,6,1,0,8
30,1,219,3,1,10
30,2,155,5,1,18
30,3,204,4,1,2
30,4,19,3,1,12
30,5,209,3,1,4
31,1,191,4,1,9
31,2,65,1,0,1
31,3,256,3,1,14
31,4,33,1,0,8
31,5,60,2,0,3
32,1,244,1,0,16
32,2,165,1,0,10
32,3,237,4,1,16
32,4,169,1,0,6
32,5,268,3,1,11
33,1,193,2,0,13
33,2,295,2,0,15
33,3,265,2,0,7
33,4,135,2,0,5
33,5,276,1,0,8
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,165,4,1,10
34,5,187,2,0,11
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,165,4,1,10
35,5,198,4,1,8
36,1,269,5,1,7
36,2,266,5,1,13
36,3,213,5,1,10
36,4,223,5,1,12
36,5,190,2,0,2
37,1,199,3,1,17
37,2,194,3,1,8
37,3,181,1,0,2
37,4,54,1,0,8
37,5,171,3,1,7
38,1,244,3,1,16
38,2,285,4,1,9
38,3,232,3,1,4
38,4,278,3,1,12
38,5,209,1,0,4
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,223,1,0,12
39,5,240,5,1,8
40,1,271,4,1,8
40,2,272,4,1,11
40,3,167,1,0,9
40,4,227,5,1,19
40,5,160,2,0,6
41,1,253,2,0,26
41,2,43,1,0,8
41,3,282,5,1,10
41,4,203,3,1,8
41,5,173,2,0,10
42,1,213,2,0,10
42,2,280,1,0,10
42,3,285,2,0,9
42,4,251,1,0,22
42,5,81,1,0,7
43,1,272,3,1,11
43,2,247,2,0,30
43,3,295,3,1,15
43,4,68,1,0,14
43,5,203,3,1,8
44,1,218,2,0,8
44,2,164,2,0,8
44,3,196,4,1,7
44,4,294,1,0,7
44,5,17,1,0,2
45,1,295,4,1,15
45,2,212,2,0,13
45,3,223,1,0,12
45,4,116,1,0,12
45,5,17,1,0,2
46,1,268,3,1,11
46,2,1,2,0,8
46,3,273,3,1,14
46,4,169,3,1,6
46,5,105,2,0,19
47,1,72,4,1,11
47,2,171,3,1,7
47,3,33,2,0,8
47,4,252,3,1,48
47,5,167,2,0,9
48,1,157,3,1,12
48,2,150,1,0,10
48,3,298,2,0,11
48,4,168,4,1,6
48,5,19,1,0,12
49,1,238,4,1,12
49,2,177,3,1,5
49,3,173,2,0,10
49,4,266,4,1,13
49,5,183,3,1,5
50,1,188,5,1,13
50,2,208,2,0,7
50,3,269,2,0,7
50,4,252,4,1,48
50,5,160,3,1,6
51,1,216,3,1,3
51,2,237,4,1,16
51,3,42,5,1,6
51,4,173,3,1,10
51,5,141,3,1,22
52,1,261,3,1,3
52,2,219,2,0,10
52,3,147,3,1,21
52,4,250,1,0,20
52,5,66,3,1,8
53,1,140,3,1,2
53,2,69,3,1,4
53,3,208,2,0,7
53,4,267,1,0,17
53,5,176,1,0,5
54,1,217,4,1,8
54,2,288,5,1,16
54,3,245,4,1,5
54,4,216,2,0,3
54,5,224,3,1,17
55,1,279,3,1,17
55,2,269,3,1,7
55,3,243,4,1,15
55,4,230,2,0,8
55,5,281,2,0,4
56,1,105,3,1,19
56,2,209,3,1,4
56,3,31,2,0,2
56,4,257,4,1,18
56,5,285,2,0,9
57,1,209,3,1,4
57,2,178,2,0,10
57,3,213,5,1,10
57,4,187,3,1,11
57,5,162,1,0,8
58,1,229,4,1,22
58,2,21,2,0,14
58,3,261,1,0,3
58,4,276,1,0,8
58,5,92,2,0,14
59,1,197,4,1,8
59,2,284,1,0,4
59,3,178,1,0,10
59,4,239,1,0,3
59,5,128,1,0,5
60,1,200,3,1,15
60,2,177,4,1,5
60,3,56,1,0,2
60,4,127,1,0,6
60,5,240,1,0,8
61,1,201,1,0,5
61,2,152,1,0,3
61,3,228,1,0,16
61,4,163,2,0,4
61,5,137,1,0,32
62,1,191,3,1,9
62,2,236,1,0,17
62,3,48,1,0,12
62,4,207,1,0,5
62,5,159,3,1,9
63,1,228,3,1,16
63,2,234,1,0,9
63,3,241,1,0,19
63,4,106,1,0,9
63,5,133,2,0,36
64,1,244,1,0,16
64,2,260,4,1,16
64,3,271,2,0,8
64,4,281,3,1,4
64,5,240,3,1,8
65,1,268,4,1,11
65,2,208,3,1,7
65,3,221,3,1,9
65,4,195,1,0,6
65,5,278,5,1,12
66,1,157,5,1,12
66,2,240,3,1,8
66,3,210,4,1,8
66,4,238,3,1,12
66,5,191,4,1,9
67,1,247,2,0,30
67,2,200,3,1,15
67,3,231,1,0,15
67,4,216,1,0,3
67,5,180,1,0,4
68,1,251,2,0,22
68,2,172,4,1,7
68,3,281,3,1,4
68,4,15,1,0,5
68,5,117,3,1,14
69,1,259,4,1,10
69,2,281,5,1,4
69,3,189,2,0,7
69,4,151,1,0,6
69,5,254,1,0,12
70,1,156,3,1,4
70,2,238,3,1,12
70,3,225,3,1,6
70,4,142,4,1,34
70,5,75,5,1,10
71,1,104,3,1,17
71,2,142,5,1,34
71,3,120,5,1,45
71,4,220,1,0,9
71,5,245,4,1,5
72,1,174,1,0,11
72,2,224,2,0,17
