user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,226,1,0,5
0,3,199,5,1,17
0,4,282,2,0,10
0,5,198,3,1,8
1,1,219,1,0,10
1,2,275,2,0,7
1,3,264,2,0,15
1,4,104,4,1,17
1,5,107,4,1,22
2,1,188,2,0,13
2,2,220,2,0,9
2,3,173,2,0,10
2,4,180,1,0,4
2,5,218,5,1,8
3,1,208,5,1,7
3,2,293,2,0,8
3,3,280,3,1,10
3,4,224,3,1,17
3,5,75,1,0,10
4,1,150,4,1,10
4,2,126,3,1,17
4,3,192,2,0,5
4,4,42,3,1,6
4,5,89,1,0,9
5,1,90,1,0,34
5,2,249,4,1,39
5,3,271,3,1,8
5,4,144,2,0,29
5,5,180,3,1,4
6,1,247,3,1,30
6,2,175,3,1,7
6,3,249,4,1,39
6,4,263,3,1,18
6,5,179,1,0,5
7,1,208,2,0,7
7,2,66,1,0,8
7,3,203,2,0,8
7,4,40,2,0,7
7,5,280,2,0,10
8,1,18,3,1,10
8,2,254,2,0,12
8,3,147,3,1,21
8,4,258,1,0,6
8,5,290,3,1,19
9,1,192,3,1,5
9,2,252,3,1,48
9,3,143,1,0,21
9,4,46,1,0,8
9,5,245,4,1,5
10,1,247,4,1,30
10,2,258,3,1,6
10,3,285,1,0,9
10,4,222,4,1,2
10,5,238,3,1,12
11,1,62,4,1,12
11,2,171,2,0,7
11,3,271,4,1,8
11,4,150,5,1,10
11,5,294,3,1,7
12,1,24,3,1,12
12,2,218,4,1,8
12,3,67,2,0,15
12,4,275,4,1,7
12,5,197,3,1,8
13,1,82,4,1,7
13,2,125,1,0,17
13,3,36,3,1,19
13,4,58,1,0,11
13,5,54,3,1,8
14,1,169,2,0,6
14,2,149,4,1,15
14,3,268,2,0,11
14,4,95,3,1,11
14,5,203,2,0,8
15,1,292,4,1,15
15,2,210,5,1,8
15,3,159,3,1,9
15,4,203,2,0,8
15,5,296,1,0,11
16,1,259,1,0,10
16,2,14,1,0,2
16,3,222,1,0,2
16,4,151,1,0,6
16,5,17,1,0,2
17,1,266,3,1,13
17,2,205,3,1,6
17,3,167,1,0,9
17,4,67,2,0,15
17,5,254,2,0,12
18,1,175,4,1,7
18,2,244,1,0,16
18,3,180,2,0,4
18,4,251,2,0,22
18,5,234,3,1,9
19,1,221,2,0,9
19,2,291,3,1,16
19,3,166,4,1,10
19,4,236,1,0,17
19,5,69,1,0,4
20,1,214,1,0,12
20,2,79,3,1,21
20,3,183,1,0,5
20,4,208,2,0,7
20,5,196,1,0,7
21,1,213,4,1,10
21,2,231,4,1,15
21,3,200,3,1,15
21,4,93,4,1,11
21,5,273,4,1,14
22,1,220,4,1,9
22,2,123,4,1,17
22,3,48,4,1,12
22,4,73,4,1,8
22,5,266,2,0,13
24,1,170,2,0,6
24,2,203,2,0,8
24,3,261,2,0,3
24,4,150,4,1,10
24,5,296,2,0,11
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,257,3,1,18
25,5,170,1,0,6
26,1,213,3,1,10
26,2,297,4,1,17
26,3,276,5,1,8
26,4,161,5,1,11
26,5,130,2,0,6
27,1,171,2,0,7
27,2,27,1,0,3
27,3,9,2,0,14
27,4,35,3,1,4
27,5,163,1,0,4
28,1,218,5,1,8
28,2,197,1,0,8
28,3,172,3,1,7
28,4,251,1,0,22
28,5,68,1,0,14
29,1,273,4,1,14
29,2,213,5,1,10
29,3,112,1,0,14
29,4,135,2,0,5
29,5,6,1,0,8
30,1,219,3,1,10
30,2,155,5,1,18
30,3,204,4,1,2
30,4,19,3,1,12
30,5,133,3,1,36
31,1,256,3,1,14
31,2,23,3,1,4
31,3,208,4,1,7
31,4,65,1,0,1
31,5,191,4,1,9
32,1,284,1,0,4
32,2,268,3,1,11
32,3,165,1,0,10
32,4,244,1,0,16
32,5,169,1,0,6
33,1,265,2,0,7
33,2,295,2,0,15
33,3,57,4,1,5
33,4,178,4,1,10
33,5,217,3,1,8
34,1,257,4,1,18
34,2,165,4,1,10
34,3,187,2,0,11
34,4,292,3,1,15
34,5,296,3,1,11
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,198,4,1,8
35,5,61,1,0,3
36,1,269,5,1,7
36,2,266,5,1,13
36,3,213,5,1,10
36,4,201,1,0,5
36,5,223,5,1,12
37,1,199,3,1,17
37,2,194,3,1,8
37,3,132,1,0,7
37,4,78,1,0,25
37,5,171,3,1,7
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,278,3,1,12
38,5,230,2,0,8
39,1,266,5,1,13
39,2,231,5,1,15
39,3,21,5,1,14
39,4,223,1,0,12
39,5,283,5,1,8
40,1,271,4,1,8
40,2,167,1,0,9
40,3,160,2,0,6
40,4,272,4,1,11
40,5,224,2,0,17
41,1,282,5,1,10
41,2,43,1,0,8
41,3,140,1,0,2
41,4,253,2,0,26
41,5,203,3,1,8
42,1,81,1,0,7
42,2,285,2,0,9
42,3,213,2,0,10
42,4,280,1,0,10
42,5,207,4,1,5
43,1,272,3,1,11
43,2,247,2,0,30
43,3,55,2,0,4
43,4,41,2,0,2
43,5,295,3,1,15
44,1,196,4,1,7
44,2,218,2,0,8
44,3,294,1,0,7
44,4,271,1,0,8
44,5,152,3,1,3
45,1,295,4,1,15
45,2,189,1,0,7
45,3,223,1,0,12
45,4,174,3,1,11
