user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,282,2,0,10
0,3,127,4,1,6
0,4,198,3,1,8
0,5,199,5,1,17
1,1,164,2,0,8
1,2,147,2,0,21
1,3,275,2,0,7
1,4,219,1,0,10
1,5,264,2,0,15
2,1,188,2,0,13
2,2,180,1,0,4
2,3,173,2,0,10
2,4,218,5,1,8
2,5,152,2,0,3
3,1,208,5,1,7
3,2,280,3,1,10
3,3,224,3,1,17
3,4,181,1,0,2
3,5,149,1,0,15
4,1,150,4,1,10
4,2,11,1,0,4
4,3,200,4,1,15
4,4,192,2,0,5
4,5,284,1,0,4
5,1,180,3,1,4
5,2,90,1,0,34
5,3,249,4,1,39
5,4,218,4,1,8
5,5,10,2,0,10
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,114,1,0,19
6,5,249,4,1,39
7,1,40,2,0,7
7,2,218,3,1,8
7,3,2,1,0,13
7,4,46,1,0,8
7,5,203,2,0,8
8,1,258,1,0,6
8,2,254,2,0,12
8,3,18,3,1,10
8,4,27,1,0,3
8,5,290,3,1,19
9,1,192,3,1,5
9,2,252,3,1,48
9,3,276,5,1,8
9,4,296,1,0,11
9,5,245,4,1,5
10,1,247,4,1,30
10,2,258,3,1,6
10,3,141,1,0,22
10,4,238,3,1,12
10,5,222,4,1,2
11,1,171,2,0,7
11,2,51,3,1,9
11,3,167,2,0,9
11,4,98,4,1,48
11,5,62,4,1,12
12,1,218,4,1,8
12,2,109,1,0,12
12,3,275,4,1,7
12,4,285,3,1,9
12,5,185,2,0,2
13,1,82,4,1,7
13,2,139,3,1,9
13,3,125,1,0,17
13,4,54,3,1,8
13,5,58,1,0,11
14,1,169,2,0,6
14,2,79,3,1,21
14,3,185,1,0,2
14,4,286,3,1,8
14,5,95,3,1,11
15,1,292,4,1,15
15,2,203,2,0,8
15,3,180,1,0,4
15,4,299,3,1,9
15,5,185,1,0,2
16,1,251,1,0,22
16,2,235,1,0,13
16,3,14,1,0,2
16,4,151,1,0,6
16,5,114,3,1,19
17,1,266,3,1,13
17,2,205,3,1,6
17,3,254,2,0,12
17,4,157,1,0,12
17,5,167,1,0,9
18,1,175,4,1,7
18,2,244,1,0,16
18,3,198,3,1,8
18,4,180,2,0,4
18,5,22,3,1,5
19,1,291,3,1,16
19,2,221,2,0,9
19,3,287,2,0,9
19,4,203,1,0,8
19,5,166,4,1,10
20,1,214,1,0,12
20,2,37,3,1,4
20,3,183,1,0,5
20,4,147,1,0,21
20,5,208,2,0,7
21,1,200,3,1,15
21,2,273,4,1,14
21,3,298,4,1,11
21,4,231,4,1,15
21,5,41,2,0,2
22,1,48,4,1,12
22,2,220,4,1,9
22,3,123,4,1,17
22,4,164,2,0,8
22,5,165,3,1,10
24,1,261,2,0,3
24,2,254,4,1,12
24,3,170,2,0,6
24,4,150,4,1,10
24,5,296,2,0,11
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,157,2,0,12
25,5,273,5,1,14
26,1,213,3,1,10
26,2,276,5,1,8
26,3,133,3,1,36
26,4,123,2,0,17
26,5,161,5,1,11
27,1,171,2,0,7
27,2,263,4,1,18
27,3,244,1,0,16
27,4,103,1,0,31
27,5,27,1,0,3
28,1,218,5,1,8
28,2,197,1,0,8
28,3,172,3,1,7
28,4,251,1,0,22
28,5,42,1,0,6
29,1,273,4,1,14
29,2,192,1,0,5
29,3,112,1,0,14
29,4,213,5,1,10
29,5,3,3,1,9
30,1,219,3,1,10
30,2,157,4,1,12
30,3,204,4,1,2
30,4,58,1,0,11
30,5,185,2,0,2
31,1,191,4,1,9
31,2,65,1,0,1
31,3,256,3,1,14
31,4,60,2,0,3
31,5,208,4,1,7
32,1,244,1,0,16
32,2,268,3,1,11
32,3,284,1,0,4
32,4,165,1,0,10
32,5,237,4,1,16
33,1,193,2,0,13
33,2,295,2,0,15
33,3,265,2,0,7
33,4,135,2,0,5
33,5,178,4,1,10
34,1,257,4,1,18
34,2,296,3,1,11
34,3,292,3,1,15
34,4,165,4,1,10
34,5,162,2,0,8
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,198,4,1,8
35,5,79,4,1,21
36,1,266,5,1,13
36,2,269,5,1,7
36,3,223,5,1,12
36,4,213,5,1,10
36,5,201,1,0,5
37,1,199,3,1,17
37,2,171,3,1,7
37,3,273,1,0,14
37,4,194,3,1,8
37,5,54,1,0,8
38,1,285,4,1,9
38,2,232,3,1,4
38,3,244,3,1,16
38,4,139,1,0,9
38,5,278,3,1,12
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,240,5,1,8
39,5,223,1,0,12
40,1,271,4,1,8
40,2,272,4,1,11
40,3,160,2,0,6
40,4,167,1,0,9
40,5,224,2,0,17
41,1,282,5,1,10
41,2,253,2,0,26
41,3,173,2,0,10
41,4,203,3,1,8
41,5,140,1,0,2
42,1,81,1,0,7
42,2,280,1,0,10
42,3,213,2,0,10
42,4,225,1,0,6
42,5,28,1,0,1
43,1,272,3,1,11
43,2,30,1,0,2
43,3,247,2,0,30
43,4,222,1,0,2
43,5,83,1,0,14
44,1,196,4,1,7
44,2,258,1,0,6
44,3,218,2,0,8
44,4,164,2,0,8
44,5,271,1,0,8
45,1,189,1,0,7
45,2,212,2,0,13
45,3,295,4,1,15
45,4,223,1,0,12
45,5,140,1,0,2
46,1,268,3,1,11
46,2,273,3,1,14
46,3,247,2,0,30
46,4,223,2,0,12
46,5,206,3,1,7
47,1,72,4,1,11
47,2,171,3,1,7
47,3,167,2,0,9
47,4,236,3,1,17
47,5,252,3,1,48
48,1,157,3,1,12
48,2,150,1,0,10
48,3,114,4,1,19
48,4,298,2,0,11
48,5,168,4,1,6
49,1,177,3,1,5
49,2,238,4,1,12
49,3,266,4,1,13
49,4,183,3,1,5
49,5,250,4,1,20
50,1,108,1,0,14
50,2,188,5,1,13
50,3,18,1,0,10
50,4,89,1,0,9
50,5,269,2,0,7
51,1,237,4,1,16
51,2,216,3,1,3
51,3,228,4,1,16
51,4,173,3,1,10
51,5,192,5,1,5
52,1,261,3,1,3
52,2,250,1,0,20
52,3,66,3,1,8
52,4,219,2,0,10
52,5,295,2,0,15
53,1,69,3,1,4
53,2,96,2,0,35
53,3,208,2,0,7
53,4,120,4,1,45
53,5,102,1,0,53
54,1,217,4,1,8
54,2,7,4,1,13
54,3,288,5,1,16
54,4,216,2,0,3
54,5,245,4,1,5
55,1,279,3,1,17
55,2,269,3,1,7
55,3,74,1,0,13
55,4,281,2,0,4
55,5,243,4,1,15
56,1,257,4,1,18
56,2,272,3,1,11
56,3,31,2,0,2
56,4,209,3,1,4
56,5,42,4,1,6
57,1,209,3,1,4
57,2,187,3,1,11
57,3,178,2,0,10
57,4,213,5,1,10
57,5,127,1,0,6
58,1,229,4,1,22
58,2,261,1,0,3
58,3,276,1,0,8
58,4,21,2,0,14
58,5,72,1,0,11
59,1,7,1,0,13
59,2,197,4,1,8
59,3,136,1,0,25
59,4,120,1,0,45
59,5,128,1,0,5
60,1,292,2,0,15
60,2,177,4,1,5
60,3,63,1,0,6
60,4,56,1,0,2
60,5,240,1,0,8
61,1,201,1,0,5
61,2,48,1,0,12
61,3,228,1,0,16
61,4,163,2,0,4
61,5,271,1,0,8
62,1,191,3,1,9
62,2,236,1,0,17
62,3,48,1,0,12
62,4,37,1,0,4
62,5,207,1,0,5
63,1,216,4,1,3
63,2,241,1,0,19
63,3,228,3,1,16
63,4,176,1,0,5
63,5,95,2,0,11
64,1,71,2,0,24
64,2,244,1,0,16
64,3,260,4,1,16
64,4,271,2,0,8
64,5,81,1,0,7
65,1,268,4,1,11
65,2,208,3,1,7
65,3,221,3,1,9
65,4,55,1,0,4
65,5,195,1,0,6
66,1,157,5,1,12
66,2,4,2,0,13
66,3,35,2,0,4
66,4,191,4,1,9
66,5,98,4,1,48
67,1,200,3,1,15
67,2,105,1,0,19
67,3,247,2,0,30
67,4,221,1,0,9
67,5,180,1,0,4
68,1,251,2,0,22
68,2,43,3,1,8
68,3,172,4,1,7
68,4,143,2,0,21
68,5,15,1,0,5
69,1,281,5,1,4
69,2,151,1,0,6
69,3,259,4,1,10
69,4,191,4,1,9
69,5,244,1,0,16
70,1,156,3,1,4
70,2,238,3,1,12
70,3,87,3,1,19
70,4,102,4,1,53
70,5,141,5,1,22
71,1,104,3,1,17
71,2,142,5,1,34
71,3,220,1,0,9
71,4,194,1,0,8
71,5,115,5,1,9
72,1,84,1,0,17
72,2,267,3,1,17
