user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,198,3,1,8
0,3,133,3,1,36
0,4,283,2,0,8
0,5,226,1,0,5
1,1,264,2,0,15
1,2,104,4,1,17
1,3,219,1,0,10
1,4,189,2,0,7
1,5,190,1,0,2
2,1,220,2,0,9
2,2,188,2,0,13
2,3,180,1,0,4
2,4,43,1,0,8
2,5,243,4,1,15
3,1,224,3,1,17
3,2,208,5,1,7
3,3,293,2,0,8
3,4,181,1,0,2
3,5,230,2,0,8
4,1,126,3,1,17
4,2,89,1,0,9
4,3,11,1,0,4
4,4,284,1,0,4
4,5,150,4,1,10
5,1,271,3,1,8
5,2,144,2,0,29
5,3,249,4,1,39
5,4,280,2,0,10
5,5,180,3,1,4
6,1,247,3,1,30
6,2,175,3,1,7
6,3,263,3,1,18
6,4,249,4,1,39
6,5,114,1,0,19
7,1,218,3,1,8
7,2,40,2,0,7
7,3,208,2,0,7
7,4,132,1,0,7
7,5,15,2,0,5
8,1,254,2,0,12
8,2,18,3,1,10
8,3,258,1,0,6
8,4,251,2,0,22
8,5,176,1,0,5
9,1,192,3,1,5
9,2,252,3,1,48
9,3,296,1,0,11
9,4,245,4,1,5
9,5,203,4,1,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,141,1,0,22
10,4,285,1,0,9
10,5,238,3,1,12
11,1,171,2,0,7
11,2,167,2,0,9
11,3,62,4,1,12
11,4,26,2,0,8
11,5,221,4,1,9
12,1,218,4,1,8
12,2,275,4,1,7
12,3,285,3,1,9
12,4,185,2,0,2
12,5,197,3,1,8
13,1,125,1,0,17
13,2,114,3,1,19
13,3,36,3,1,19
13,4,82,4,1,7
13,5,195,4,1,6
14,1,79,3,1,21
14,2,185,1,0,2
14,3,89,1,0,9
14,4,95,3,1,11
14,5,149,4,1,15
15,1,292,4,1,15
15,2,203,2,0,8
15,3,210,5,1,8
15,4,296,1,0,11
15,5,248,1,0,28
16,1,251,1,0,22
16,2,151,1,0,6
16,3,259,1,0,10
16,4,235,1,0,13
16,5,100,1,0,30
17,1,266,3,1,13
17,2,205,3,1,6
17,3,159,2,0,9
17,4,157,1,0,12
17,5,209,2,0,4
18,1,175,4,1,7
18,2,180,2,0,4
18,3,244,1,0,16
18,4,251,2,0,22
18,5,198,3,1,8
19,1,203,1,0,8
19,2,291,3,1,16
19,3,166,4,1,10
19,4,141,1,0,22
19,5,274,1,0,2
20,1,182,3,1,8
20,2,214,1,0,12
20,3,183,1,0,5
20,4,37,3,1,4
20,5,147,1,0,21
21,1,200,3,1,15
21,2,213,4,1,10
21,3,298,4,1,11
21,4,273,4,1,14
21,5,149,4,1,15
22,1,48,4,1,12
22,2,220,4,1,9
22,3,123,4,1,17
22,4,141,4,1,22
22,5,167,1,0,9
24,1,170,2,0,6
24,2,296,2,0,11
24,3,96,4,1,35
24,4,203,2,0,8
24,5,261,2,0,3
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,224,2,0,17
25,5,257,3,1,18
26,1,213,3,1,10
26,2,133,3,1,36
26,3,276,5,1,8
26,4,277,4,1,5
26,5,161,5,1,11
27,1,144,1,0,29
27,2,35,3,1,4
27,3,27,1,0,3
27,4,171,2,0,7
27,5,108,2,0,14
28,1,218,5,1,8
28,2,197,1,0,8
28,3,217,2,0,8
28,4,251,1,0,22
28,5,68,1,0,14
29,1,273,4,1,14
29,2,112,1,0,14
29,3,152,3,1,3
29,4,192,1,0,5
29,5,213,5,1,10
30,1,219,3,1,10
30,2,19,3,1,12
30,3,204,4,1,2
30,4,157,4,1,12
30,5,58,1,0,11
31,1,33,1,0,8
31,2,65,1,0,1
31,3,191,4,1,9
31,4,256,3,1,14
31,5,133,1,0,36
32,1,244,1,0,16
32,2,284,1,0,4
32,3,214,3,1,12
32,4,268,3,1,11
32,5,165,1,0,10
33,1,295,2,0,15
33,2,265,2,0,7
33,3,193,2,0,13
33,4,135,2,0,5
33,5,277,2,0,5
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,187,2,0,11
34,5,226,1,0,5
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,24,3,1,12
35,5,198,4,1,8
36,1,266,5,1,13
36,2,269,5,1,7
36,3,213,5,1,10
36,4,190,2,0,2
36,5,223,5,1,12
37,1,199,3,1,17
37,2,194,3,1,8
37,3,78,1,0,25
37,4,273,1,0,14
37,5,171,3,1,7
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,278,3,1,12
38,5,230,2,0,8
39,1,266,5,1,13
39,2,231,5,1,15
39,3,223,1,0,12
39,4,74,5,1,13
39,5,94,5,1,9
40,1,271,4,1,8
40,2,224,2,0,17
40,3,167,1,0,9
40,4,268,4,1,11
40,5,272,4,1,11
41,1,203,3,1,8
41,2,282,5,1,10
41,3,189,5,1,7
41,4,140,1,0,2
41,5,269,3,1,7
42,1,81,1,0,7
42,2,225,1,0,6
42,3,285,2,0,9
42,4,280,1,0,10
42,5,207,4,1,5
43,1,272,3,1,11
43,2,68,1,0,14
43,3,203,3,1,8
43,4,247,2,0,30
43,5,296,3,1,11
44,1,218,2,0,8
44,2,196,4,1,7
44,3,164,2,0,8
44,4,258,1,0,6
44,5,294,1,0,7
45,1,189,1,0,7
45,2,212,2,0,13
45,3,141,1,0,22
45,4,30,1,0,2
45,5,17,1,0,2
46,1,268,3,1,11
46,2,19,4,1,12
46,3,247,2,0,30
46,4,169,3,1,6
46,5,105,2,0,19
47,1,72,4,1,11
47,2,171,3,1,7
47,3,167,2,0,9
47,4,33,2,0,8
47,5,236,3,1,17
48,1,157,3,1,12
48,2,298,2,0,11
48,3,150,1,0,10
48,4,19,1,0,12
48,5,156,2,0,4
49,1,238,4,1,12
49,2,177,3,1,5
49,3,250,4,1,20
49,4,233,4,1,23
49,5,183,3,1,5
50,1,188,5,1,13
50,2,208,2,0,7
50,3,146,1,0,20
50,4,47,1,0,3
50,5,269,2,0,7
51,1,96,4,1,35
51,2,42,5,1,6
51,3,141,3,1,22
51,4,192,5,1,5
51,5,228,4,1,16
52,1,219,2,0,10
52,2,261,3,1,3
52,3,250,1,0,20
52,4,295,2,0,15
52,5,34,1,0,7
53,1,141,1,0,22
53,2,96,2,0,35
53,3,82,1,0,7
