user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,199,5,1,17
0,3,282,2,0,10
0,4,226,1,0,5
0,5,198,3,1,8
1,1,264,2,0,15
1,2,219,1,0,10
1,3,104,4,1,17
1,4,189,2,0,7
1,5,164,2,0,8
2,1,188,2,0,13
2,2,210,4,1,8
2,3,270,1,0,4
2,4,220,2,0,9
2,5,218,5,1,8
3,1,208,5,1,7
3,2,224,3,1,17
3,3,280,3,1,10
3,4,293,2,0,8
3,5,65,1,0,1
4,1,150,4,1,10
4,2,284,1,0,4
4,3,200,4,1,15
4,4,126,3,1,17
4,5,192,2,0,5
5,1,271,3,1,8
5,2,249,4,1,39
5,3,280,2,0,10
5,4,218,4,1,8
5,5,179,2,0,5
6,1,175,3,1,7
6,2,247,3,1,30
6,3,249,4,1,39
6,4,243,2,0,15
6,5,179,1,0,5
7,1,122,1,0,15
7,2,218,3,1,8
7,3,208,2,0,7
7,4,132,1,0,7
7,5,280,2,0,10
8,1,251,2,0,22
8,2,254,2,0,12
8,3,258,1,0,6
8,4,290,3,1,19
8,5,18,3,1,10
9,1,192,3,1,5
9,2,252,3,1,48
9,3,143,1,0,21
9,4,245,4,1,5
9,5,46,1,0,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,246,2,0,32
10,4,285,1,0,9
10,5,238,3,1,12
11,1,171,2,0,7
11,2,167,2,0,9
11,3,150,5,1,10
11,4,271,4,1,8
11,5,62,4,1,12
12,1,218,4,1,8
12,2,197,3,1,8
12,3,275,4,1,7
12,4,3,2,0,9
12,5,129,2,0,25
13,1,82,4,1,7
13,2,125,1,0,17
13,3,271,5,1,8
13,4,155,2,0,18
13,5,169,2,0,6
14,1,279,3,1,17
14,2,268,2,0,11
14,3,169,2,0,6
14,4,231,2,0,15
14,5,286,3,1,8
15,1,292,4,1,15
15,2,249,3,1,39
15,3,296,1,0,11
15,4,203,2,0,8
15,5,299,3,1,9
16,1,251,1,0,22
16,2,235,1,0,13
16,3,259,1,0,10
16,4,114,3,1,19
16,5,43,1,0,8
17,1,266,3,1,13
17,2,205,3,1,6
17,3,254,2,0,12
17,4,167,1,0,9
17,5,251,3,1,22
18,1,175,4,1,7
18,2,244,1,0,16
18,3,251,2,0,22
18,4,180,2,0,4
18,5,234,3,1,9
19,1,291,3,1,16
19,2,221,2,0,9
19,3,236,1,0,17
19,4,166,4,1,10
19,5,203,1,0,8
20,1,214,1,0,12
20,2,183,1,0,5
20,3,37,3,1,4
20,4,196,1,0,7
20,5,208,2,0,7
21,1,200,3,1,15
21,2,298,4,1,11
21,3,273,4,1,14
21,4,213,4,1,10
21,5,231,4,1,15
22,1,220,4,1,9
22,2,48,4,1,12
22,3,123,4,1,17
22,4,73,4,1,8
22,5,165,3,1,10
24,1,150,4,1,10
24,2,170,2,0,6
24,3,296,2,0,11
24,4,204,3,1,2
24,5,261,2,0,3
25,1,237,5,1,16
25,2,271,3,1,8
25,3,257,3,1,18
25,4,151,1,0,6
25,5,157,2,0,12
26,1,213,3,1,10
26,2,297,4,1,17
26,3,133,3,1,36
26,4,276,5,1,8
26,5,130,2,0,6
27,1,27,1,0,3
27,2,171,2,0,7
27,3,263,4,1,18
27,4,244,1,0,16
27,5,35,3,1,4
28,1,218,5,1,8
28,2,197,1,0,8
28,3,172,3,1,7
28,4,42,1,0,6
28,5,251,1,0,22
29,1,273,4,1,14
29,2,112,1,0,14
29,3,213,5,1,10
29,4,113,1,0,12
29,5,182,2,0,8
30,1,219,3,1,10
30,2,155,5,1,18
30,3,204,4,1,2
30,4,200,5,1,15
30,5,157,4,1,12
31,1,191,4,1,9
31,2,65,1,0,1
31,3,256,3,1,14
31,4,33,1,0,8
31,5,66,1,0,8
32,1,165,1,0,10
32,2,244,1,0,16
32,3,237,4,1,16
32,4,268,3,1,11
32,5,284,1,0,4
33,1,295,2,0,15
33,2,277,2,0,5
33,3,265,2,0,7
33,4,178,4,1,10
33,5,217,3,1,8
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,165,4,1,10
34,5,187,2,0,11
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,165,4,1,10
35,5,198,4,1,8
36,1,269,5,1,7
36,2,266,5,1,13
36,3,213,5,1,10
36,4,223,5,1,12
36,5,190,2,0,2
37,1,199,3,1,17
37,2,194,3,1,8
37,3,171,3,1,7
37,4,78,1,0,25
37,5,273,1,0,14
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,278,3,1,12
38,5,230,2,0,8
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,223,1,0,12
39,5,240,5,1,8
40,1,271,4,1,8
40,2,272,4,1,11
40,3,167,1,0,9
40,4,227,5,1,19
40,5,160,2,0,6
41,1,253,2,0,26
41,2,282,5,1,10
41,3,43,1,0,8
41,4,203,3,1,8
41,5,269,3,1,7
42,1,285,2,0,9
42,2,280,1,0,10
42,3,213,2,0,10
42,4,291,2,0,16
42,5,225,1,0,6
43,1,272,3,1,11
43,2,247,2,0,30
43,3,295,3,1,15
43,4,296,3,1,11
43,5,55,2,0,4
