user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,74,4,1,13
0,3,198,3,1,8
0,4,226,1,0,5
0,5,282,2,0,10
1,1,275,2,0,7
1,2,186,1,0,6
1,3,189,2,0,7
1,4,104,4,1,17
1,5,264,2,0,15
2,1,210,4,1,8
2,2,152,2,0,3
2,3,218,5,1,8
2,4,270,1,0,4
2,5,173,2,0,10
3,1,224,3,1,17
3,2,185,2,0,2
3,3,173,4,1,10
3,4,181,1,0,2
3,5,65,1,0,1
4,1,126,3,1,17
4,2,150,4,1,10
4,3,284,1,0,4
4,4,200,4,1,15
4,5,13,2,0,7
5,1,90,1,0,34
5,2,180,3,1,4
5,3,249,4,1,39
5,4,280,2,0,10
5,5,179,2,0,5
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,263,3,1,18
6,5,174,2,0,11
7,1,208,2,0,7
7,2,203,2,0,8
7,3,214,1,0,12
7,4,40,2,0,7
7,5,66,1,0,8
8,1,251,2,0,22
8,2,254,2,0,12
8,3,290,3,1,19
8,4,18,3,1,10
8,5,27,1,0,3
9,1,192,3,1,5
9,2,252,3,1,48
9,3,143,1,0,21
9,4,245,4,1,5
9,5,296,1,0,11
10,1,247,4,1,30
10,2,258,3,1,6
10,3,149,1,0,15
10,4,116,1,0,12
10,5,285,1,0,9
11,1,167,2,0,9
11,2,171,2,0,7
11,3,64,3,1,3
11,4,221,4,1,9
11,5,154,3,1,6
12,1,218,4,1,8
12,2,285,3,1,9
12,3,14,2,0,2
12,4,286,3,1,8
12,5,109,1,0,12
13,1,82,4,1,7
13,2,171,3,1,7
13,3,125,1,0,17
13,4,169,2,0,6
13,5,58,1,0,11
14,1,231,2,0,15
14,2,268,2,0,11
14,3,79,3,1,21
14,4,279,3,1,17
14,5,95,3,1,11
15,1,292,4,1,15
15,2,210,5,1,8
15,3,159,3,1,9
15,4,249,3,1,39
15,5,296,1,0,11
16,1,235,1,0,13
16,2,43,1,0,8
16,3,151,1,0,6
16,4,85,1,0,14
16,5,114,3,1,19
17,1,266,3,1,13
17,2,205,3,1,6
17,3,254,2,0,12
17,4,167,1,0,9
17,5,251,3,1,22
18,1,175,4,1,7
