user_id,rank,item_id,rating,label,train_degree
0,1,282,2,0,10
0,2,265,5,1,7
0,3,226,1,0,5
0,4,199,5,1,17
0,5,198,3,1,8
1,1,189,2,0,7
1,2,264,2,0,15
1,3,164,2,0,8
1,4,219,1,0,10
1,5,104,4,1,17
2,1,243,4,1,15
2,2,43,1,0,8
2,3,210,4,1,8
2,4,180,1,0,4
2,5,152,2,0,3
3,1,224,3,1,17
3,2,208,5,1,7
3,3,280,3,1,10
3,4,185,2,0,2
3,5,293,2,0,8
4,1,192,2,0,5
4,2,126,3,1,17
4,3,70,2,0,3
4,4,284,1,0,4
4,5,200,4,1,15
5,1,218,4,1,8
5,2,249,4,1,39
5,3,180,3,1,4
5,4,90,1,0,34
5,5,280,2,0,10
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,52,1,0,3
6,5,55,1,0,4
7,1,208,2,0,7
7,2,280,2,0,10
7,3,218,3,1,8
7,4,40,2,0,7
7,5,2,1,0,13
8,1,254,2,0,12
8,2,18,3,1,10
8,3,290,3,1,19
8,4,31,3,1,2
8,5,240,2,0,8
9,1,192,3,1,5
9,2,296,1,0,11
9,3,134,1,0,18
9,4,181,1,0,2
9,5,143,1,0,21
10,1,247,4,1,30
10,2,238,3,1,12
10,3,285,1,0,9
10,4,258,3,1,6
10,5,246,2,0,32
11,1,171,2,0,7
11,2,62,4,1,12
11,3,98,4,1,48
11,4,271,4,1,8
11,5,167,2,0,9
12,1,218,4,1,8
12,2,111,3,1,7
12,3,197,3,1,8
12,4,24,3,1,12
12,5,142,2,0,34
13,1,54,3,1,8
13,2,82,4,1,7
13,3,271,5,1,8
13,4,143,3,1,21
13,5,58,1,0,11
14,1,95,3,1,11
14,2,286,3,1,8
14,3,231,2,0,15
14,4,169,2,0,6
14,5,203,2,0,8
15,1,292,4,1,15
15,2,296,1,0,11
15,3,210,5,1,8
15,4,249,3,1,39
15,5,180,1,0,4
16,1,235,1,0,13
16,2,114,3,1,19
16,3,151,1,0,6
16,4,100,1,0,30
16,5,251,1,0,22
17,1,205,3,1,6
17,2,266,3,1,13
17,3,209,2,0,4
17,4,254,2,0,12
17,5,167,1,0,9
18,1,175,4,1,7
18,2,244,1,0,16
18,3,198,3,1,8
18,4,180,2,0,4
18,5,251,2,0,22
19,1,221,2,0,9
19,2,203,1,0,8
19,3,291,3,1,16
19,4,69,1,0,4
19,5,166,4,1,10
20,1,214,1,0,12
20,2,183,1,0,5
20,3,196,1,0,7
20,4,152,2,0,3
20,5,37,3,1,4
21,1,213,4,1,10
21,2,200,3,1,15
21,3,298,4,1,11
21,4,231,4,1,15
21,5,43,5,1,8
22,1,48,4,1,12
22,2,220,4,1,9
22,3,123,4,1,17
22,4,266,2,0,13
22,5,141,4,1,22
24,1,170,2,0,6
24,2,254,4,1,12
24,3,69,2,0,4
24,4,296,2,0,11
24,5,221,3,1,9
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,257,3,1,18
25,5,273,5,1,14
26,1,213,3,1,10
26,2,246,5,1,32
26,3,161,5,1,11
26,4,133,3,1,36
26,5,123,2,0,17
27,1,263,4,1,18
27,2,108,2,0,14
27,3,147,2,0,21
27,4,171,2,0,7
27,5,27,1,0,3
28,1,218,5,1,8
28,2,172,3,1,7
28,3,197,1,0,8
28,4,251,1,0,22
28,5,108,2,0,14
29,1,273,4,1,14
29,2,213,5,1,10
29,3,112,1,0,14
29,4,6,1,0,8
29,5,4,2,0,13
30,1,219,3,1,10
30,2,155,5,1,18
30,3,157,4,1,12
30,4,204,4,1,2
30,5,200,5,1,15
31,1,256,3,1,14
31,2,65,1,0,1
31,3,108,1,0,14
31,4,191,4,1,9
31,5,33,1,0,8
32,1,165,1,0,10
32,2,284,1,0,4
32,3,244,1,0,16
32,4,143,1,0,21
32,5,169,1,0,6
33,1,295,2,0,15
33,2,265,2,0,7
33,3,135,2,0,5
33,4,193,2,0,13
33,5,178,4,1,10
34,1,257,4,1,18
34,2,296,3,1,11
34,3,292,3,1,15
34,4,165,4,1,10
34,5,123,1,0,17
35,1,227,5,1,19
35,2,182,3,1,8
35,3,78,1,0,25
35,4,262,4,1,17
35,5,165,4,1,10
36,1,269,5,1,7
36,2,266,5,1,13
36,3,213,5,1,10
36,4,223,5,1,12
36,5,190,2,0,2
37,1,199,3,1,17
37,2,194,3,1,8
37,3,171,3,1,7
37,4,273,1,0,14
37,5,78,1,0,25
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,159,3,1,9
38,5,278,3,1,12
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,223,1,0,12
39,5,156,3,1,4
40,1,271,4,1,8
40,2,272,4,1,11
40,3,160,2,0,6
40,4,62,3,1,12
40,5,167,1,0,9
41,1,203,3,1,8
41,2,282,5,1,10
41,3,253,2,0,26
41,4,140,1,0,2
41,5,43,1,0,8
42,1,38,1,0,9
42,2,280,1,0,10
42,3,213,2,0,10
42,4,207,4,1,5
42,5,225,1,0,6
43,1,272,3,1,11
43,2,296,3,1,11
43,3,68,1,0,14
43,4,203,3,1,8
43,5,222,1,0,2
44,1,164,2,0,8
44,2,196,4,1,7
44,3,218,2,0,8
44,4,294,1,0,7
44,5,258,1,0,6
45,1,189,1,0,7
45,2,141,1,0,22
45,3,295,4,1,15
45,4,212,2,0,13
45,5,223,1,0,12
46,1,268,3,1,11
46,2,273,3,1,14
46,3,247,2,0,30
46,4,1,2,0,8
46,5,189,2,0,7
47,1,72,4,1,11
47,2,171,3,1,7
47,3,236,3,1,17
47,4,167,2,0,9
47,5,285,2,0,9
48,1,157,3,1,12
48,2,150,1,0,10
48,3,168,4,1,6
48,4,19,1,0,12
48,5,111,1,0,7
49,1,238,4,1,12
49,2,177,3,1,5
49,3,173,2,0,10
49,4,233,4,1,23
49,5,250,4,1,20
50,1,208,2,0,7
50,2,188,5,1,13
50,3,7,1,0,13
50,4,269,2,0,7
50,5,108,1,0,14
51,1,237,4,1,16
51,2,173,3,1,10
51,3,141,3,1,22
51,4,9,3,1,14
51,5,42,5,1,6
52,1,219,2,0,10
52,2,261,3,1,3
52,3,295,2,0,15
52,4,250,1,0,20
52,5,66,3,1,8
53,1,69,3,1,4
53,2,120,4,1,45
53,3,175,2,0,7
53,4,140,3,1,2
53,5,128,1,0,5
54,1,217,4,1,8
54,2,288,5,1,16
54,3,216,2,0,3
54,4,245,4,1,5
54,5,224,3,1,17
55,1,279,3,1,17
55,2,269,3,1,7
55,3,230,2,0,8
55,4,74,1,0,13
55,5,243,4,1,15
56,1,91,3,1,10
56,2,272,3,1,11
56,3,257,4,1,18
56,4,209,3,1,4
56,5,42,4,1,6
57,1,209,3,1,4
57,2,178,2,0,10
57,3,213,5,1,10
57,4,119,1,0,18
57,5,127,1,0,6
58,1,229,4,1,22
58,2,276,1,0,8
58,3,261,1,0,3
58,4,92,2,0,14
58,5,47,1,0,3
59,1,197,4,1,8
59,2,128,1,0,5
59,3,284,1,0,4
59,4,239,1,0,3
59,5,43,1,0,8
60,1,177,4,1,5
60,2,200,3,1,15
60,3,292,2,0,15
60,4,240,1,0,8
60,5,56,1,0,2
61,1,201,1,0,5
61,2,163,2,0,4
61,3,228,1,0,16
61,4,152,1,0,3
61,5,263,1,0,18
62,1,191,3,1,9
62,2,46,1,0,8
62,3,48,1,0,12
62,4,159,3,1,9
62,5,4,1,0,13
63,1,228,3,1,16
63,2,216,4,1,3
63,3,95,2,0,11
63,4,234,1,0,9
63,5,106,1,0,9
64,1,244,1,0,16
64,2,260,4,1,16
64,3,4,1,0,13
64,4,240,3,1,8
64,5,71,2,0,24
65,1,268,4,1,11
65,2,208,3,1,7
65,3,221,3,1,9
65,4,287,1,0,9
65,5,271,1,0,8
66,1,157,5,1,12
66,2,210,4,1,8
66,3,35,2,0,4
66,4,240,3,1,8
66,5,238,3,1,12
67,1,200,3,1,15
67,2,247,2,0,30
67,3,180,1,0,4
67,4,216,1,0,3
67,5,152,1,0,3
68,1,251,2,0,22
68,2,172,4,1,7
68,3,15,1,0,5
68,4,281,3,1,4
68,5,143,2,0,21
69,1,259,4,1,10
69,2,281,5,1,4
69,3,244,1,0,16
69,4,254,1,0,12
69,5,151,1,0,6
70,1,156,3,1,4
70,2,99,1,0,61
70,3,238,3,1,12
70,4,225,3,1,6
70,5,91,1,0,10
71,1,142,5,1,34
71,2,104,3,1,17
