user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,226,1,0,5
0,3,282,2,0,10
0,4,198,3,1,8
0,5,283,2,0,8
1,1,264,2,0,15
1,2,189,2,0,7
1,3,196,2,0,7
1,4,147,2,0,21
1,5,44,1,0,4
2,1,220,2,0,9
2,2,243,4,1,15
2,3,188,2,0,13
2,4,180,1,0,4
2,5,68,1,0,14
3,1,280,3,1,10
3,2,224,3,1,17
3,3,149,1,0,15
3,4,293,2,0,8
3,5,181,1,0,2
4,1,89,1,0,9
4,2,200,4,1,15
4,3,150,4,1,10
4,4,284,1,0,4
4,5,192,2,0,5
5,1,271,3,1,8
5,2,249,4,1,39
5,3,280,2,0,10
5,4,180,3,1,4
5,5,10,2,0,10
6,1,247,3,1,30
6,2,175,3,1,7
6,3,249,4,1,39
6,4,243,2,0,15
6,5,179,1,0,5
7,1,208,2,0,7
7,2,46,1,0,8
7,3,2,1,0,13
7,4,218,3,1,8
7,5,66,1,0,8
8,1,208,3,1,7
8,2,251,2,0,22
8,3,18,3,1,10
8,4,254,2,0,12
8,5,240,2,0,8
9,1,192,3,1,5
9,2,296,1,0,11
9,3,276,5,1,8
9,4,147,1,0,21
9,5,252,3,1,48
10,1,247,4,1,30
10,2,285,1,0,9
10,3,258,3,1,6
10,4,222,4,1,2
10,5,238,3,1,12
11,1,171,2,0,7
11,2,167,2,0,9
11,3,62,4,1,12
11,4,271,4,1,8
11,5,98,4,1,48
12,1,120,2,0,45
12,2,197,3,1,8
12,3,275,4,1,7
12,4,218,4,1,8
12,5,286,3,1,8
13,1,125,1,0,17
13,2,82,4,1,7
13,3,251,2,0,22
13,4,58,1,0,11
13,5,143,3,1,21
14,1,231,2,0,15
14,2,95,3,1,11
14,3,169,2,0,6
14,4,79,3,1,21
14,5,149,4,1,15
15,1,292,4,1,15
15,2,249,3,1,39
15,3,296,1,0,11
15,4,203,2,0,8
15,5,185,1,0,2
16,1,132,1,0,7
16,2,235,1,0,13
16,3,151,1,0,6
16,4,100,1,0,30
16,5,251,1,0,22
17,1,205,3,1,6
17,2,266,3,1,13
17,3,67,2,0,15
17,4,251,3,1,22
17,5,15,1,0,5
18,1,175,4,1,7
18,2,244,1,0,16
18,3,180,2,0,4
18,4,251,2,0,22
18,5,198,3,1,8
19,1,260,2,0,16
19,2,203,1,0,8
19,3,69,1,0,4
19,4,221,2,0,9
19,5,291,3,1,16
20,1,214,1,0,12
20,2,187,1,0,11
20,3,272,4,1,11
20,4,183,1,0,5
20,5,208,2,0,7
21,1,93,4,1,11
21,2,213,4,1,10
21,3,298,4,1,11
21,4,273,4,1,14
21,5,200,3,1,15
22,1,48,4,1,12
22,2,123,4,1,17
22,3,220,4,1,9
22,4,73,4,1,8
22,5,169,3,1,6
24,1,150,4,1,10
24,2,203,2,0,8
24,3,96,4,1,35
24,4,116,3,1,12
24,5,170,2,0,6
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,157,2,0,12
25,5,257,3,1,18
26,1,213,3,1,10
26,2,130,2,0,6
26,3,276,5,1,8
26,4,187,3,1,11
26,5,133,3,1,36
27,1,35,3,1,4
27,2,147,2,0,21
27,3,263,4,1,18
27,4,181,2,0,2
27,5,47,1,0,3
28,1,218,5,1,8
28,2,42,1,0,6
28,3,172,3,1,7
28,4,68,1,0,14
28,5,197,1,0,8
29,1,273,4,1,14
29,2,213,5,1,10
29,3,6,1,0,8
29,4,3,3,1,9
29,5,192,1,0,5
30,1,219,3,1,10
30,2,19,3,1,12
30,3,204,4,1,2
30,4,190,1,0,2
30,5,200,5,1,15
31,1,256,3,1,14
31,2,22,1,0,5
31,3,191,4,1,9
31,4,65,1,0,1
31,5,33,1,0,8
32,1,244,1,0,16
32,2,165,1,0,10
32,3,284,1,0,4
32,4,268,3,1,11
32,5,214,3,1,12
33,1,295,2,0,15
33,2,265,2,0,7
33,3,178,4,1,10
33,4,64,5,1,3
33,5,6,1,0,8
34,1,257,4,1,18
34,2,296,3,1,11
34,3,292,3,1,15
34,4,216,1,0,3
34,5,298,2,0,11
35,1,182,3,1,8
35,2,227,5,1,19
35,3,262,4,1,17
35,4,165,4,1,10
35,5,79,4,1,21
36,1,266,5,1,13
36,2,269,5,1,7
36,3,213,5,1,10
36,4,223,5,1,12
36,5,170,2,0,6
37,1,199,3,1,17
37,2,194,3,1,8
37,3,78,1,0,25
37,4,132,1,0,7
37,5,171,3,1,7
38,1,244,3,1,16
38,2,285,4,1,9
38,3,232,3,1,4
38,4,278,3,1,12
38,5,196,3,1,7
39,1,266,5,1,13
39,2,231,5,1,15
39,3,240,5,1,8
39,4,74,5,1,13
39,5,223,1,0,12
40,1,271,4,1,8
40,2,227,5,1,19
40,3,164,4,1,8
40,4,268,4,1,11
40,5,167,1,0,9
41,1,282,5,1,10
41,2,203,3,1,8
41,3,59,1,0,8
41,4,140,1,0,2
41,5,269,3,1,7
42,1,225,1,0,6
42,2,280,1,0,10
42,3,207,4,1,5
42,4,81,1,0,7
42,5,38,1,0,9
43,1,272,3,1,11
43,2,247,2,0,30
43,3,296,3,1,11
43,4,68,1,0,14
43,5,26,1,0,8
44,1,196,4,1,7
44,2,218,2,0,8
44,3,164,2,0,8
44,4,152,3,1,3
44,5,294,1,0,7
45,1,189,1,0,7
45,2,295,4,1,15
45,3,174,3,1,11
45,4,223,1,0,12
