user_id,rank,item_id,rating,label,train_degree
0,1,282,2,0,10
0,2,199,5,1,17
0,3,226,1,0,5
0,4,17,3,1,2
0,5,265,5,1,7
1,1,189,2,0,7
1,2,264,2,0,15
1,3,219,1,0,10
1,4,275,2,0,7
1,5,186,1,0,6
2,1,173,2,0,10
2,2,180,1,0,4
2,3,152,2,0,3
2,4,270,1,0,4
2,5,188,2,0,13
3,1,224,3,1,17
3,2,208,5,1,7
3,3,293,2,0,8
3,4,149,1,0,15
3,5,181,1,0,2
4,1,284,1,0,4
4,2,150,4,1,10
4,3,192,2,0,5
4,4,33,2,0,8
4,5,200,4,1,15
5,1,249,4,1,39
5,2,180,3,1,4
5,3,218,4,1,8
5,4,144,2,0,29
5,5,122,2,0,15
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,263,3,1,18
6,5,249,4,1,39
7,1,122,1,0,15
7,2,218,3,1,8
7,3,66,1,0,8
7,4,208,2,0,7
7,5,132,1,0,7
8,1,105,2,0,19
8,2,251,2,0,22
8,3,258,1,0,6
8,4,254,2,0,12
8,5,18,3,1,10
9,1,192,3,1,5
9,2,252,3,1,48
9,3,245,4,1,5
9,4,276,5,1,8
9,5,46,1,0,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,20,1,0,4
10,4,285,1,0,9
10,5,246,2,0,32
11,1,171,2,0,7
11,2,62,4,1,12
11,3,167,2,0,9
11,4,271,4,1,8
11,5,203,2,0,8
12,1,218,4,1,8
12,2,67,2,0,15
12,3,109,1,0,12
12,4,286,3,1,8
12,5,24,3,1,12
13,1,82,4,1,7
13,2,155,2,0,18
13,3,169,2,0,6
13,4,251,2,0,22
13,5,54,3,1,8
14,1,203,2,0,8
14,2,169,2,0,6
14,3,149,4,1,15
14,4,268,2,0,11
14,5,231,2,0,15
15,1,292,4,1,15
15,2,249,3,1,39
15,3,296,1,0,11
15,4,180,1,0,4
15,5,203,2,0,8
16,1,1,1,0,8
16,2,251,1,0,22
16,3,235,1,0,13
16,4,100,1,0,30
16,5,222,1,0,2
17,1,266,3,1,13
17,2,205,3,1,6
17,3,167,1,0,9
17,4,204,2,0,2
17,5,254,2,0,12
18,1,175,4,1,7
18,2,244,1,0,16
18,3,180,2,0,4
18,4,251,2,0,22
18,5,294,1,0,7
19,1,291,3,1,16
19,2,111,1,0,7
19,3,221,2,0,9
19,4,90,1,0,34
19,5,260,2,0,16
20,1,214,1,0,12
20,2,183,1,0,5
20,3,182,3,1,8
20,4,70,1,0,3
20,5,147,1,0,21
21,1,200,3,1,15
21,2,231,4,1,15
21,3,149,4,1,15
21,4,43,5,1,8
21,5,298,4,1,11
22,1,220,4,1,9
22,2,48,4,1,12
22,3,123,4,1,17
22,4,25,2,0,6
22,5,73,4,1,8
24,1,261,2,0,3
24,2,170,2,0,6
24,3,150,4,1,10
24,4,133,4,1,36
24,5,296,2,0,11
25,1,271,3,1,8
25,2,237,5,1,16
25,3,257,3,1,18
25,4,86,1,0,11
25,5,151,1,0,6
