user_id,rank,item_id,rating,label,train_degree
0,1,282,2,0,10
0,2,265,5,1,7
0,3,199,5,1,17
0,4,226,1,0,5
0,5,198,3,1,8
1,1,264,2,0,15
1,2,219,1,0,10
1,3,189,2,0,7
1,4,275,2,0,7
1,5,147,2,0,21
2,1,188,2,0,13
2,2,180,1,0,4
2,3,210,4,1,8
2,4,220,2,0,9
2,5,218,5,1,8
3,1,208,5,1,7
3,2,280,3,1,10
3,3,224,3,1,17
3,4,181,1,0,2
3,5,230,2,0,8
4,1,150,4,1,10
4,2,200,4,1,15
4,3,284,1,0,4
4,4,11,1,0,4
4,5,192,2,0,5
5,1,180,3,1,4
5,2,280,2,0,10
5,3,218,4,1,8
5,4,249,4,1,39
5,5,179,2,0,5
6,1,247,3,1,30
6,2,175,3,1,7
6,3,249,4,1,39
6,4,114,1,0,19
6,5,243,2,0,15
7,1,40,2,0,7
7,2,280,2,0,10
7,3,218,3,1,8
7,4,214,1,0,12
7,5,203,2,0,8
8,1,18,3,1,10
8,2,258,1,0,6
8,3,290,3,1,19
8,4,254,2,0,12
8,5,251,2,0,22
9,1,192,3,1,5
9,2,252,3,1,48
9,3,296,1,0,11
9,4,46,1,0,8
9,5,276,5,1,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,285,1,0,9
10,4,238,3,1,12
10,5,141,1,0,22
11,1,171,2,0,7
11,2,167,2,0,9
11,3,150,5,1,10
11,4,62,4,1,12
11,5,271,4,1,8
12,1,218,4,1,8
12,2,275,4,1,7
12,3,109,1,0,12
12,4,129,2,0,25
12,5,285,3,1,9
13,1,82,4,1,7
13,2,125,1,0,17
13,3,169,2,0,6
13,4,139,3,1,9
13,5,58,1,0,11
14,1,268,2,0,11
14,2,169,2,0,6
14,3,286,3,1,8
14,4,149,4,1,15
14,5,79,3,1,21
15,1,292,4,1,15
15,2,249,3,1,39
15,3,203,2,0,8
15,4,180,1,0,4
15,5,296,1,0,11
16,1,235,1,0,13
16,2,251,1,0,22
16,3,14,1,0,2
16,4,151,1,0,6
16,5,269,1,0,7
17,1,266,3,1,13
17,2,205,3,1,6
17,3,157,1,0,12
17,4,254,2,0,12
17,5,251,3,1,22
18,1,175,4,1,7
18,2,244,1,0,16
18,3,180,2,0,4
18,4,251,2,0,22
18,5,234,3,1,9
19,1,291,3,1,16
19,2,221,2,0,9
19,3,203,1,0,8
19,4,274,1,0,2
19,5,287,2,0,9
20,1,214,1,0,12
20,2,183,1,0,5
20,3,147,1,0,21
20,4,79,3,1,21
20,5,182,3,1,8
21,1,200,3,1,15
21,2,213,4,1,10
21,3,298,4,1,11
21,4,273,4,1,14
21,5,231,4,1,15
22,1,48,4,1,12
22,2,220,4,1,9
22,3,123,4,1,17
22,4,164,2,0,8
22,5,165,3,1,10
24,1,261,2,0,3
24,2,170,2,0,6
24,3,296,2,0,11
24,4,150,4,1,10
24,5,203,2,0,8
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,257,3,1,18
25,5,273,5,1,14
26,1,213,3,1,10
26,2,123,2,0,17
26,3,133,3,1,36
26,4,276,5,1,8
26,5,297,4,1,17
27,1,171,2,0,7
27,2,27,1,0,3
27,3,263,4,1,18
27,4,244,1,0,16
27,5,9,2,0,14
28,1,218,5,1,8
28,2,197,1,0,8
28,3,172,3,1,7
28,4,42,1,0,6
28,5,217,2,0,8
29,1,273,4,1,14
29,2,213,5,1,10
29,3,112,1,0,14
29,4,152,3,1,3
29,5,182,2,0,8
30,1,219,3,1,10
30,2,157,4,1,12
30,3,155,5,1,18
30,4,58,1,0,11
30,5,204,4,1,2
31,1,191,4,1,9
31,2,65,1,0,1
31,3,256,3,1,14
31,4,133,1,0,36
31,5,124,1,0,3
32,1,244,1,0,16
32,2,268,3,1,11
32,3,237,4,1,16
32,4,165,1,0,10
32,5,284,1,0,4
33,1,295,2,0,15
33,2,193,2,0,13
33,3,276,1,0,8
33,4,178,4,1,10
33,5,265,2,0,7
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,165,4,1,10
34,5,226,1,0,5
35,1,227,5,1,19
35,2,182,3,1,8
35,3,198,4,1,8
35,4,165,4,1,10
35,5,262,4,1,17
36,1,269,5,1,7
36,2,266,5,1,13
36,3,223,5,1,12
36,4,213,5,1,10
36,5,190,2,0,2
37,1,199,3,1,17
37,2,273,1,0,14
37,3,194,3,1,8
37,4,171,3,1,7
37,5,78,1,0,25
38,1,285,4,1,9
38,2,232,3,1,4
38,3,244,3,1,16
38,4,139,1,0,9
38,5,183,3,1,5
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,153,2,0,8
39,5,223,1,0,12
40,1,271,4,1,8
40,2,272,4,1,11
40,3,160,2,0,6
40,4,167,1,0,9
40,5,268,4,1,11
41,1,253,2,0,26
41,2,282,5,1,10
41,3,203,3,1,8
41,4,269,3,1,7
41,5,43,1,0,8
42,1,213,2,0,10
42,2,81,1,0,7
42,3,280,1,0,10
42,4,285,2,0,9
42,5,291,2,0,16
43,1,272,3,1,11
43,2,247,2,0,30
43,3,295,3,1,15
43,4,296,3,1,11
43,5,68,1,0,14
44,1,196,4,1,7
44,2,218,2,0,8
44,3,164,2,0,8
44,4,271,1,0,8
44,5,294,1,0,7
45,1,189,1,0,7
45,2,212,2,0,13
45,3,223,1,0,12
45,4,295,4,1,15
45,5,201,1,0,5
46,1,268,3,1,11
46,2,247,2,0,30
46,3,223,2,0,12
46,4,169,3,1,6
46,5,166,4,1,10
47,1,72,4,1,11
47,2,171,3,1,7
47,3,167,2,0,9
47,4,236,3,1,17
47,5,252,3,1,48
48,1,157,3,1,12
48,2,150,1,0,10
48,3,298,2,0,11
48,4,19,1,0,12
48,5,114,4,1,19
49,1,238,4,1,12
49,2,177,3,1,5
49,3,250,4,1,20
49,4,183,3,1,5
49,5,233,4,1,23
50,1,188,5,1,13
50,2,269,2,0,7
50,3,252,4,1,48
50,4,208,2,0,7
50,5,18,1,0,10
51,1,237,4,1,16
51,2,228,4,1,16
51,3,216,3,1,3
51,4,173,3,1,10
51,5,42,5,1,6
52,1,261,3,1,3
52,2,66,3,1,8
52,3,295,2,0,15
52,4,219,2,0,10
52,5,240,1,0,8
53,1,69,3,1,4
53,2,208,2,0,7
53,3,120,4,1,45
53,4,128,1,0,5
53,5,140,3,1,2
54,1,217,4,1,8
54,2,288,5,1,16
54,3,216,2,0,3
54,4,245,4,1,5
54,5,244,3,1,16
55,1,279,3,1,17
55,2,269,3,1,7
55,3,243,4,1,15
55,4,187,3,1,11
55,5,74,1,0,13
56,1,257,4,1,18
56,2,209,3,1,4
56,3,272,3,1,11
56,4,91,3,1,10
56,5,31,2,0,2
57,1,209,3,1,4
57,2,178,2,0,10
57,3,187,3,1,11
57,4,213,5,1,10
57,5,162,1,0,8
58,1,229,4,1,22
58,2,261,1,0,3
58,3,276,1,0,8
58,4,114,3,1,19
58,5,115,1,0,9
59,1,197,4,1,8
59,2,284,1,0,4
59,3,239,1,0,3
59,4,7,1,0,13
59,5,120,1,0,45
60,1,177,4,1,5
60,2,200,3,1,15
60,3,240,1,0,8
60,4,63,1,0,6
60,5,56,1,0,2
61,1,201,1,0,5
61,2,228,1,0,16
61,3,152,1,0,3
61,4,268,1,0,11
61,5,263,1,0,18
62,1,191,3,1,9
62,2,46,1,0,8
62,3,236,1,0,17
62,4,207,1,0,5
62,5,159,3,1,9
63,1,228,3,1,16
63,2,216,4,1,3
63,3,234,1,0,9
63,4,241,1,0,19
63,5,95,2,0,11
64,1,260,4,1,16
64,2,244,1,0,16
64,3,271,2,0,8
64,4,240,3,1,8
64,5,191,4,1,9
65,1,208,3,1,7
65,2,268,4,1,11
65,3,221,3,1,9
65,4,195,1,0,6
65,5,287,1,0,9
66,1,157,5,1,12
66,2,4,2,0,13
66,3,53,1,0,2
66,4,35,2,0,4
66,5,238,3,1,12
67,1,200,3,1,15
67,2,247,2,0,30
67,3,231,1,0,15
67,4,221,1,0,9
67,5,180,1,0,4
68,1,251,2,0,22
68,2,3,3,1,9
68,3,15,1,0,5
68,4,172,4,1,7
68,5,281,3,1,4
69,1,281,5,1,4
69,2,259,4,1,10
69,3,151,1,0,6
69,4,254,1,0,12
69,5,221,1,0,9
70,1,156,3,1,4
70,2,238,3,1,12
70,3,87,3,1,19
70,4,109,1,0,12
70,5,166,4,1,10
71,1,104,3,1,17
71,2,142,5,1,34
