user_id,rank,item_id,rating,label,train_degree
0,1,199,5,1,17
0,2,226,1,0,5
0,3,265,5,1,7
0,4,282,2,0,10
0,5,283,2,0,8
1,1,189,2,0,7
1,2,104,4,1,17
1,3,264,2,0,15
1,4,186,1,0,6
1,5,107,4,1,22
2,1,220,2,0,9
2,2,188,2,0,13
2,3,218,5,1,8
2,4,180,1,0,4
2,5,270,1,0,4
3,1,224,3,1,17
3,2,280,3,1,10
3,3,208,5,1,7
3,4,185,2,0,2
3,5,181,1,0,2
4,1,150,4,1,10
4,2,284,1,0,4
4,3,89,1,0,9
4,4,200,4,1,15
4,5,192,2,0,5
5,1,249,4,1,39
5,2,144,2,0,29
5,3,180,3,1,4
5,4,271,3,1,8
5,5,179,2,0,5
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,249,4,1,39
6,5,263,3,1,18
7,1,214,1,0,12
7,2,280,2,0,10
7,3,218,3,1,8
7,4,208,2,0,7
7,5,100,1,0,30
8,1,251,2,0,22
8,2,254,2,0,12
8,3,18,3,1,10
8,4,208,3,1,7
8,5,61,1,0,3
9,1,192,3,1,5
9,2,252,3,1,48
9,3,183,3,1,5
9,4,276,5,1,8
9,5,46,1,0,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,285,1,0,9
10,4,238,3,1,12
10,5,222,4,1,2
11,1,62,4,1,12
11,2,271,4,1,8
11,3,167,2,0,9
11,4,171,2,0,7
11,5,150,5,1,10
12,1,218,4,1,8
12,2,285,3,1,9
12,3,275,4,1,7
12,4,3,2,0,9
12,5,197,3,1,8
13,1,271,5,1,8
13,2,82,4,1,7
13,3,169,2,0,6
13,4,58,1,0,11
13,5,155,2,0,18
14,1,149,4,1,15
14,2,231,2,0,15
14,3,279,3,1,17
14,4,169,2,0,6
14,5,95,3,1,11
15,1,292,4,1,15
15,2,296,1,0,11
15,3,249,3,1,39
15,4,203,2,0,8
15,5,299,3,1,9
16,1,235,1,0,13
16,2,251,1,0,22
16,3,259,1,0,10
16,4,151,1,0,6
16,5,17,1,0,2
17,1,266,3,1,13
17,2,205,3,1,6
17,3,157,1,0,12
17,4,251,3,1,22
17,5,204,2,0,2
18,1,175,4,1,7
18,2,244,1,0,16
18,3,180,2,0,4
18,4,251,2,0,22
18,5,198,3,1,8
19,1,221,2,0,9
19,2,291,3,1,16
19,3,203,1,0,8
19,4,260,2,0,16
19,5,274,1,0,2
20,1,214,1,0,12
20,2,183,1,0,5
20,3,208,2,0,7
20,4,196,1,0,7
20,5,147,1,0,21
21,1,273,4,1,14
21,2,200,3,1,15
21,3,231,4,1,15
21,4,213,4,1,10
21,5,298,4,1,11
22,1,48,4,1,12
22,2,123,4,1,17
22,3,220,4,1,9
22,4,165,3,1,10
22,5,73,4,1,8
24,1,261,2,0,3
24,2,296,2,0,11
24,3,170,2,0,6
24,4,254,4,1,12
24,5,204,3,1,2
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,31,1,0,2
25,5,257,3,1,18
26,1,213,3,1,10
26,2,297,4,1,17
26,3,276,5,1,8
26,4,133,3,1,36
26,5,161,5,1,11
27,1,171,2,0,7
27,2,144,1,0,29
27,3,40,2,0,7
27,4,263,4,1,18
27,5,35,3,1,4
28,1,218,5,1,8
28,2,197,1,0,8
28,3,68,1,0,14
28,4,58,1,0,11
28,5,42,1,0,6
29,1,273,4,1,14
29,2,213,5,1,10
29,3,112,1,0,14
29,4,28,1,0,1
29,5,3,3,1,9
30,1,219,3,1,10
30,2,155,5,1,18
30,3,204,4,1,2
30,4,190,1,0,2
30,5,200,5,1,15
31,1,256,3,1,14
31,2,65,1,0,1
31,3,33,1,0,8
31,4,132,1,0,7
31,5,60,2,0,3
32,1,244,1,0,16
32,2,284,1,0,4
32,3,237,4,1,16
32,4,169,1,0,6
32,5,268,3,1,11
33,1,178,4,1,10
33,2,295,2,0,15
33,3,276,1,0,8
33,4,193,2,0,13
33,5,277,2,0,5
34,1,257,4,1,18
34,2,296,3,1,11
34,3,292,3,1,15
34,4,165,4,1,10
34,5,226,1,0,5
35,1,227,5,1,19
35,2,182,3,1,8
35,3,165,4,1,10
35,4,198,4,1,8
35,5,262,4,1,17
36,1,269,5,1,7
36,2,266,5,1,13
36,3,223,5,1,12
36,4,213,5,1,10
36,5,190,2,0,2
37,1,199,3,1,17
37,2,194,3,1,8
37,3,273,1,0,14
37,4,181,1,0,2
37,5,78,1,0,25
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,183,3,1,5
38,5,139,1,0,9
39,1,266,5,1,13
39,2,231,5,1,15
39,3,223,1,0,12
39,4,283,5,1,8
39,5,156,3,1,4
40,1,271,4,1,8
40,2,272,4,1,11
40,3,160,2,0,6
40,4,268,4,1,11
40,5,167,1,0,9
41,1,203,3,1,8
41,2,282,5,1,10
41,3,253,2,0,26
41,4,140,1,0,2
41,5,189,5,1,7
42,1,280,1,0,10
42,2,14,1,0,2
42,3,285,2,0,9
42,4,291,2,0,16
42,5,28,1,0,1
43,1,272,3,1,11
43,2,247,2,0,30
43,3,295,3,1,15
43,4,203,3,1,8
43,5,296,3,1,11
44,1,218,2,0,8
44,2,196,4,1,7
44,3,164,2,0,8
44,4,294,1,0,7
44,5,17,1,0,2
45,1,189,1,0,7
45,2,212,2,0,13
45,3,295,4,1,15
45,4,141,1,0,22
45,5,174,3,1,11
46,1,268,3,1,11
46,2,247,2,0,30
46,3,223,2,0,12
46,4,273,3,1,14
46,5,169,3,1,6
47,1,72,4,1,11
47,2,171,3,1,7
47,3,167,2,0,9
47,4,66,4,1,8
47,5,236,3,1,17
48,1,157,3,1,12
48,2,298,2,0,11
48,3,150,1,0,10
48,4,168,4,1,6
48,5,111,1,0,7
49,1,177,3,1,5
49,2,238,4,1,12
49,3,183,3,1,5
49,4,233,4,1,23
49,5,250,4,1,20
50,1,188,5,1,13
50,2,252,4,1,48
50,3,269,2,0,7
50,4,208,2,0,7
50,5,47,1,0,3
51,1,237,4,1,16
51,2,216,3,1,3
51,3,48,4,1,12
51,4,13,3,1,7
51,5,141,3,1,22
52,1,250,1,0,20
52,2,261,3,1,3
52,3,219,2,0,10
52,4,295,2,0,15
52,5,240,1,0,8
53,1,69,3,1,4
53,2,208,2,0,7
53,3,140,3,1,2
53,4,82,1,0,7
53,5,175,2,0,7
54,1,217,4,1,8
54,2,245,4,1,5
54,3,244,3,1,16
54,4,216,2,0,3
54,5,288,5,1,16
55,1,279,3,1,17
55,2,269,3,1,7
55,3,243,4,1,15
55,4,230,2,0,8
55,5,187,3,1,11
56,1,91,3,1,10
56,2,272,3,1,11
56,3,285,2,0,9
56,4,10,2,0,10
56,5,209,3,1,4
57,1,209,3,1,4
57,2,187,3,1,11
57,3,178,2,0,10
57,4,213,5,1,10
57,5,185,3,1,2
58,1,229,4,1,22
58,2,276,1,0,8
58,3,114,3,1,19
58,4,92,2,0,14
58,5,244,2,0,16
59,1,197,4,1,8
59,2,284,1,0,4
59,3,239,1,0,3
59,4,178,1,0,10
59,5,120,1,0,45
60,1,177,4,1,5
60,2,200,3,1,15
60,3,292,2,0,15
60,4,205,2,0,6
60,5,240,1,0,8
61,1,201,1,0,5
61,2,263,1,0,18
61,3,152,1,0,3
61,4,163,2,0,4
61,5,179,1,0,5
62,1,191,3,1,9
62,2,159,3,1,9
62,3,48,1,0,12
62,4,132,1,0,7
62,5,207,1,0,5
63,1,228,3,1,16
63,2,234,1,0,9
63,3,241,1,0,19
63,4,106,1,0,9
63,5,216,4,1,3
64,1,191,4,1,9
64,2,260,4,1,16
64,3,244,1,0,16
64,4,271,2,0,8
64,5,220,2,0,9
65,1,268,4,1,11
65,2,208,3,1,7
65,3,221,3,1,9
65,4,271,1,0,8
65,5,287,1,0,9
66,1,157,5,1,12
66,2,191,4,1,9
66,3,240,3,1,8
66,4,238,3,1,12
66,5,53,1,0,2
67,1,200,3,1,15
67,2,247,2,0,30
67,3,180,1,0,4
67,4,194,2,0,8
67,5,216,1,0,3
68,1,251,2,0,22
68,2,172,4,1,7
68,3,15,1,0,5
68,4,143,2,0,21
68,5,117,3,1,14
69,1,281,5,1,4
69,2,259,4,1,10
69,3,189,2,0,7
69,4,254,1,0,12
69,5,191,4,1,9
70,1,156,3,1,4
70,2,238,3,1,12
70,3,56,1,0,2
70,4,166,4,1,10
70,5,225,3,1,6
71,1,142,5,1,34
71,2,104,3,1,17
71,3,181,1,0,2
71,4,220,1,0,9
71,5,89,1,0,9
72,1,272,1,0,11
72,2,212,4,1,13
72,3,224,2,0,17
72,4,267,3,1,17
72,5,174,1,0,11
73,1,199,4,1,17
73,2,107,4,1,22
73,3,283,1,0,8
73,4,82,1,0,7
73,5,23,1,0,4
74,1,161,1,0,11
74,2,243,4,1,15
74,3,231,1,0,15
74,4,290,2,0,19
74,5,32,1,0,5
75,1,231,2,0,15
75,2,260,3,1,16
75,3,173,3,1,10
75,4,45,3,1,4
75,5,67,1,0,15
76,1,231,3,1,15
76,2,8,1,0,10
76,3,138,4,1,27
76,4,116,1,0,12
76,5,166,1,0,10
77,1,236,3,1,17
77,2,225,1,0,6
77,3,262,4,1,17
77,4,42,1,0,6
77,5,69,1,0,4
78,1,236,4,1,17
78,2,251,1,0,22
78,3,249,1,0,39
78,4,198,1,0,8
78,5,84,1,0,17
79,1,13,5,1,7
79,2,83,4,1,14
79,3,286,4,1,8
79,4,75,4,1,10
79,5,297,4,1,17
80,1,250,1,0,20
80,2,259,1,0,10
80,3,288,3,1,16
80,4,285,3,1,9
80,5,197,1,0,8
81,1,263,3,1,18
81,2,246,4,1,32
81,3,240,1,0,8
81,4,155,2,0,18
81,5,166,5,1,10
82,1,209,4,1,4
82,2,224,1,0,17
82,3,289,2,0,1
82,4,188,1,0,13
82,5,271,1,0,8
83,1,295,4,1,15
83,2,113,3,1,12
83,3,265,4,1,7
83,4,184,4,1,8
83,5,159,4,1,9
84,1,219,3,1,10
84,2,291,4,1,16
84,3,228,2,0,16
84,4,220,4,1,9
84,5,193,3,1,13
85,1,275,1,0,7
85,2,170,3,1,6
85,3,213,3,1,10
85,4,174,1,0,11
85,5,255,1,0,4
86,1,236,3,1,17
86,2,175,1,0,7
86,3,155,4,1,18
86,4,207,3,1,5
86,5,258,1,0,6
87,1,182,3,1,8
87,2,241,3,1,19
87,3,193,4,1,13
87,4,173,3,1,10
87,5,165,3,1,10
88,1,229,3,1,22
88,2,252,3,1,48
88,3,133,1,0,36
88,4,269,2,0,7
88,5,245,4,1,5
89,1,21,3,1,14
89,2,252,5,1,48
89,3,159,3,1,9
89,4,256,1,0,14
89,5,115,3,1,9
90,1,153,3,1,8
90,2,224,4,1,17
90,3,188,4,1,13
90,4,227,3,1,19
90,5,295,3,1,15
91,1,247,3,1,30
91,2,253,3,1,26
91,3,32,2,0,5
91,4,78,3,1,25
91,5,152,1,0,3
92,1,278,2,0,12
92,2,200,1,0,15
92,3,159,1,0,9
92,4,205,1,0,6
92,5,246,4,1,32
93,1,268,3,1,11
93,2,299,2,0,9
93,3,150,2,0,10
93,4,205,3,1,6
93,5,276,2,0,8
94,1,292,3,1,15
94,2,225,1,0,6
94,3,200,2,0,15
94,4,268,1,0,11
94,5,162,1,0,8
95,1,269,3,1,7
95,2,225,3,1,6
95,3,251,3,1,22
95,4,183,1,0,5
95,5,241,3,1,19
96,1,177,3,1,5
96,2,172,3,1,7
96,3,295,3,1,15
96,4,266,3,1,13
96,5,95,1,0,11
97,1,279,3,1,17
97,2,236,4,1,17
97,3,242,1,0,13
97,4,285,1,0,9
97,5,244,2,0,16
98,1,174,1,0,11
98,2,201,1,0,5
98,3,177,1,0,5
98,4,54,1,0,8
98,5,63,1,0,6
99,1,282,3,1,10
99,2,107,4,1,22
99,3,155,3,1,18
99,4,24,4,1,12
99,5,97,4,1,35
100,1,162,3,1,8
100,2,288,2,0,16
100,3,22,1,0,5
100,4,214,1,0,12
100,5,261,1,0,3
101,1,249,4,1,39
101,2,2,4,1,13
101,3,250,4,1,20
101,4,94,4,1,9
101,5,108,4,1,14
102,1,242,1,0,13
102,2,226,1,0,5
102,3,285,1,0,9
102,4,246,2,0,32
102,5,187,3,1,11
103,1,253,3,1,26
103,2,246,5,1,32
103,3,188,2,0,13
103,4,226,1,0,5
103,5,234,1,0,9
104,1,208,3,1,7
104,2,226,1,0,5
104,3,152,1,0,3
104,4,85,3,1,14
104,5,220,1,0,9
105,1,236,3,1,17
105,2,147,1,0,21
105,3,31,2,0,2
105,4,196,1,0,7
105,5,126,3,1,17
106,1,77,2,0,10
106,2,153,5,1,8
106,3,194,2,0,8
106,4,214,5,1,12
106,5,162,2,0,8
107,1,256,1,0,14
107,2,249,5,1,39
107,3,182,4,1,8
