user_id,rank,item_id,rating,label,train_degree
0,1,265,5,1,7
0,2,282,2,0,10
0,3,226,1,0,5
0,4,198,3,1,8
0,5,12,4,1,6
1,1,264,2,0,15
1,2,147,2,0,21
1,3,189,2,0,7
1,4,186,1,0,6
1,5,190,1,0,2
2,1,180,1,0,4
2,2,152,2,0,3
2,3,220,2,0,9
2,4,173,2,0,10
2,5,210,4,1,8
3,1,280,3,1,10
3,2,208,5,1,7
3,3,224,3,1,17
3,4,65,1,0,1
3,5,149,1,0,15
4,1,70,2,0,3
4,2,284,1,0,4
4,3,150,4,1,10
4,4,200,4,1,15
4,5,126,3,1,17
5,1,249,4,1,39
5,2,271,3,1,8
5,3,111,2,0,7
5,4,180,3,1,4
5,5,218,4,1,8
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,263,3,1,18
6,5,249,4,1,39
7,1,40,2,0,7
7,2,214,1,0,12
7,3,208,2,0,7
7,4,203,2,0,8
7,5,66,1,0,8
8,1,290,3,1,19
8,2,147,3,1,21
8,3,251,2,0,22
8,4,254,2,0,12
8,5,258,1,0,6
9,1,192,3,1,5
9,2,276,5,1,8
9,3,252,3,1,48
9,4,46,1,0,8
9,5,183,3,1,5
10,1,247,4,1,30
10,2,258,3,1,6
10,3,238,3,1,12
10,4,285,1,0,9
10,5,246,2,0,32
11,1,271,4,1,8
11,2,167,2,0,9
11,3,171,2,0,7
11,4,62,4,1,12
11,5,98,4,1,48
12,1,218,4,1,8
12,2,109,1,0,12
12,3,24,3,1,12
12,4,275,4,1,7
12,5,197,3,1,8
13,1,82,4,1,7
13,2,58,1,0,11
13,3,169,2,0,6
13,4,139,3,1,9
13,5,36,3,1,19
14,1,231,2,0,15
14,2,95,3,1,11
14,3,79,3,1,21
14,4,268,2,0,11
14,5,279,3,1,17
15,1,292,4,1,15
15,2,296,1,0,11
15,3,203,2,0,8
15,4,249,3,1,39
15,5,210,5,1,8
16,1,235,1,0,13
16,2,251,1,0,22
16,3,14,1,0,2
16,4,100,1,0,30
16,5,85,1,0,14
17,1,266,3,1,13
17,2,205,3,1,6
17,3,254,2,0,12
17,4,167,1,0,9
17,5,157,1,0,12
18,1,175,4,1,7
18,2,180,2,0,4
18,3,244,1,0,16
18,4,251,2,0,22
18,5,198,3,1,8
19,1,291,3,1,16
19,2,221,2,0,9
19,3,236,1,0,17
19,4,184,1,0,8
19,5,69,1,0,4
20,1,214,1,0,12
20,2,183,1,0,5
20,3,79,3,1,21
20,4,196,1,0,7
20,5,152,2,0,3
21,1,200,3,1,15
21,2,273,4,1,14
21,3,231,4,1,15
21,4,213,4,1,10
21,5,298,4,1,11
22,1,123,4,1,17
22,2,48,4,1,12
22,3,220,4,1,9
22,4,100,4,1,30
22,5,266,2,0,13
24,1,170,2,0,6
24,2,261,2,0,3
24,3,296,2,0,11
24,4,96,4,1,35
24,5,69,2,0,4
25,1,271,3,1,8
25,2,237,5,1,16
25,3,151,1,0,6
25,4,257,3,1,18
25,5,86,1,0,11
26,1,213,3,1,10
26,2,130,2,0,6
26,3,276,5,1,8
26,4,277,4,1,5
26,5,123,2,0,17
27,1,144,1,0,29
27,2,263,4,1,18
27,3,171,2,0,7
27,4,244,1,0,16
27,5,163,1,0,4
28,1,218,5,1,8
28,2,42,1,0,6
28,3,60,2,0,3
28,4,197,1,0,8
28,5,172,3,1,7
29,1,273,4,1,14
29,2,213,5,1,10
29,3,152,3,1,3
29,4,112,1,0,14
29,5,28,1,0,1
30,1,219,3,1,10
30,2,204,4,1,2
30,3,155,5,1,18
30,4,190,1,0,2
30,5,184,4,1,8
31,1,256,3,1,14
31,2,65,1,0,1
31,3,191,4,1,9
31,4,33,1,0,8
31,5,181,1,0,2
32,1,165,1,0,10
32,2,244,1,0,16
32,3,268,3,1,11
32,4,284,1,0,4
32,5,237,4,1,16
33,1,295,2,0,15
33,2,276,1,0,8
33,3,135,2,0,5
33,4,51,2,0,9
33,5,75,1,0,10
34,1,257,4,1,18
34,2,296,3,1,11
34,3,165,4,1,10
34,4,292,3,1,15
34,5,226,1,0,5
35,1,227,5,1,19
35,2,182,3,1,8
35,3,79,4,1,21
35,4,262,4,1,17
35,5,198,4,1,8
36,1,266,5,1,13
36,2,269,5,1,7
36,3,213,5,1,10
36,4,201,1,0,5
36,5,170,2,0,6
37,1,199,3,1,17
37,2,273,1,0,14
37,3,171,3,1,7
37,4,54,1,0,8
37,5,194,3,1,8
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,278,3,1,12
38,5,230,2,0,8
39,1,266,5,1,13
39,2,231,5,1,15
39,3,156,3,1,4
39,4,223,1,0,12
39,5,94,5,1,9
40,1,271,4,1,8
40,2,272,4,1,11
40,3,143,1,0,21
40,4,167,1,0,9
40,5,227,5,1,19
41,1,203,3,1,8
41,2,269,3,1,7
41,3,140,1,0,2
41,4,253,2,0,26
41,5,282,5,1,10
42,1,280,1,0,10
42,2,81,1,0,7
42,3,213,2,0,10
42,4,87,1,0,19
42,5,285,2,0,9
43,1,272,3,1,11
43,2,295,3,1,15
43,3,203,3,1,8
43,4,296,3,1,11
43,5,55,2,0,4
44,1,196,4,1,7
44,2,218,2,0,8
44,3,164,2,0,8
44,4,294,1,0,7
44,5,258,1,0,6
45,1,212,2,0,13
45,2,295,4,1,15
45,3,189,1,0,7
45,4,174,3,1,11
45,5,10,1,0,10
46,1,268,3,1,11
46,2,223,2,0,12
46,3,169,3,1,6
46,4,130,2,0,6
46,5,1,2,0,8
47,1,72,4,1,11
47,2,171,3,1,7
47,3,167,2,0,9
47,4,252,3,1,48
47,5,66,4,1,8
48,1,157,3,1,12
48,2,150,1,0,10
48,3,168,4,1,6
48,4,114,4,1,19
48,5,121,3,1,29
49,1,177,3,1,5
49,2,238,4,1,12
49,3,183,3,1,5
49,4,214,2,0,12
49,5,255,2,0,4
50,1,208,2,0,7
50,2,188,5,1,13
50,3,269,2,0,7
50,4,160,3,1,6
50,5,252,4,1,48
51,1,228,4,1,16
51,2,237,4,1,16
51,3,173,3,1,10
51,4,96,4,1,35
51,5,216,3,1,3
52,1,250,1,0,20
52,2,261,3,1,3
52,3,219,2,0,10
52,4,113,4,1,12
52,5,240,1,0,8
53,1,140,3,1,2
53,2,69,3,1,4
53,3,96,2,0,35
53,4,208,2,0,7
53,5,175,2,0,7
54,1,217,4,1,8
54,2,288,5,1,16
54,3,92,5,1,14
54,4,216,2,0,3
54,5,245,4,1,5
55,1,279,3,1,17
55,2,269,3,1,7
55,3,230,2,0,8
55,4,74,1,0,13
55,5,187,3,1,11
56,1,91,3,1,10
56,2,209,3,1,4
56,3,272,3,1,11
56,4,257,4,1,18
56,5,139,1,0,9
57,1,209,3,1,4
57,2,213,5,1,10
57,3,98,1,0,48
57,4,162,1,0,8
57,5,187,3,1,11
58,1,229,4,1,22
58,2,244,2,0,16
58,3,276,1,0,8
58,4,92,2,0,14
58,5,24,2,0,12
59,1,7,1,0,13
59,2,197,4,1,8
59,3,120,1,0,45
59,4,128,1,0,5
59,5,43,1,0,8
60,1,177,4,1,5
60,2,200,3,1,15
60,3,205,2,0,6
60,4,63,1,0,6
60,5,56,1,0,2
61,1,201,1,0,5
61,2,152,1,0,3
61,3,228,1,0,16
61,4,179,1,0,5
61,5,151,1,0,6
62,1,191,3,1,9
62,2,46,1,0,8
62,3,37,1,0,4
62,4,146,1,0,20
62,5,207,1,0,5
63,1,216,4,1,3
63,2,228,3,1,16
63,3,241,1,0,19
63,4,234,1,0,9
63,5,133,2,0,36
64,1,244,1,0,16
64,2,240,3,1,8
64,3,260,4,1,16
64,4,271,2,0,8
64,5,146,2,0,20
65,1,268,4,1,11
65,2,208,3,1,7
65,3,115,1,0,9
65,4,221,3,1,9
65,5,195,1,0,6
66,1,157,5,1,12
66,2,53,1,0,2
66,3,35,2,0,4
66,4,192,4,1,5
66,5,210,4,1,8
67,1,200,3,1,15
67,2,247,2,0,30
67,3,180,1,0,4
67,4,194,2,0,8
67,5,231,1,0,15
68,1,251,2,0,22
68,2,117,3,1,14
68,3,287,1,0,9
68,4,172,4,1,7
68,5,100,2,0,30
69,1,259,4,1,10
69,2,281,5,1,4
69,3,189,2,0,7
69,4,191,4,1,9
69,5,151,1,0,6
70,1,156,3,1,4
70,2,238,3,1,12
70,3,166,4,1,10
70,4,102,4,1,53
70,5,225,3,1,6
71,1,104,3,1,17
71,2,142,5,1,34
71,3,259,1,0,10
71,4,181,1,0,2
71,5,120,5,1,45
72,1,267,3,1,17
72,2,212,4,1,13
