user_id,rank,item_id,rating,label,train_degree
0,1,282,2,0,10
0,2,265,5,1,7
0,3,226,1,0,5
0,4,199,5,1,17
0,5,78,2,0,25
1,1,264,2,0,15
1,2,189,2,0,7
1,3,219,1,0,10
1,4,164,2,0,8
1,5,186,1,0,6
2,1,243,4,1,15
2,2,210,4,1,8
2,3,180,1,0,4
2,4,218,5,1,8
2,5,188,2,0,13
3,1,224,3,1,17
3,2,208,5,1,7
3,3,280,3,1,10
3,4,293,2,0,8
3,5,185,2,0,2
4,1,150,4,1,10
4,2,200,4,1,15
4,3,284,1,0,4
4,4,192,2,0,5
4,5,126,3,1,17
5,1,180,3,1,4
5,2,280,2,0,10
5,3,249,4,1,39
5,4,90,1,0,34
5,5,218,4,1,8
6,1,247,3,1,30
6,2,175,3,1,7
6,3,243,2,0,15
6,4,249,4,1,39
6,5,114,1,0,19
7,1,208,2,0,7
7,2,218,3,1,8
7,3,280,2,0,10
7,4,40,2,0,7
7,5,66,1,0,8
8,1,290,3,1,19
8,2,18,3,1,10
8,3,254,2,0,12
8,4,258,1,0,6
8,5,251,2,0,22
9,1,192,3,1,5
9,2,252,3,1,48
9,3,296,1,0,11
9,4,245,4,1,5
9,5,276,5,1,8
10,1,247,4,1,30
10,2,258,3,1,6
10,3,285,1,0,9
10,4,238,3,1,12
10,5,246,2,0,32
11,1,171,2,0,7
11,2,167,2,0,9
11,3,271,4,1,8
11,4,294,3,1,7
11,5,64,3,1,3
12,1,218,4,1,8
12,2,275,4,1,7
12,3,197,3,1,8
12,4,129,2,0,25
12,5,109,1,0,12
13,1,82,4,1,7
13,2,54,3,1,8
13,3,271,5,1,8
13,4,125,1,0,17
13,5,143,3,1,21
14,1,286,3,1,8
14,2,95,3,1,11
14,3,169,2,0,6
14,4,279,3,1,17
14,5,231,2,0,15
15,1,292,4,1,15
15,2,296,1,0,11
15,3,249,3,1,39
15,4,210,5,1,8
15,5,180,1,0,4
16,1,235,1,0,13
16,2,114,3,1,19
16,3,251,1,0,22
16,4,151,1,0,6
16,5,222,1,0,2
17,1,266,3,1,13
17,2,205,3,1,6
17,3,167,1,0,9
17,4,209,2,0,4
17,5,204,2,0,2
18,1,175,4,1,7
18,2,244,1,0,16
18,3,198,3,1,8
18,4,180,2,0,4
18,5,251,2,0,22
19,1,221,2,0,9
19,2,291,3,1,16
19,3,166,4,1,10
19,4,203,1,0,8
19,5,69,1,0,4
20,1,214,1,0,12
20,2,183,1,0,5
20,3,196,1,0,7
20,4,147,1,0,21
20,5,152,2,0,3
21,1,200,3,1,15
21,2,213,4,1,10
21,3,298,4,1,11
21,4,231,4,1,15
21,5,273,4,1,14
22,1,48,4,1,12
22,2,220,4,1,9
22,3,123,4,1,17
22,4,266,2,0,13
22,5,73,4,1,8
24,1,170,2,0,6
24,2,296,2,0,11
24,3,254,4,1,12
24,4,69,2,0,4
24,5,150,4,1,10
25,1,237,5,1,16
25,2,271,3,1,8
25,3,151,1,0,6
25,4,257,3,1,18
25,5,157,2,0,12
26,1,213,3,1,10
26,2,161,5,1,11
26,3,133,3,1,36
26,4,277,4,1,5
26,5,297,4,1,17
27,1,263,4,1,18
27,2,108,2,0,14
27,3,171,2,0,7
27,4,147,2,0,21
27,5,27,1,0,3
28,1,218,5,1,8
28,2,197,1,0,8
28,3,172,3,1,7
28,4,68,1,0,14
28,5,251,1,0,22
29,1,273,4,1,14
29,2,112,1,0,14
29,3,213,5,1,10
29,4,135,2,0,5
29,5,152,3,1,3
30,1,219,3,1,10
30,2,157,4,1,12
30,3,155,5,1,18
30,4,200,5,1,15
30,5,204,4,1,2
31,1,256,3,1,14
31,2,65,1,0,1
31,3,191,4,1,9
31,4,33,1,0,8
31,5,277,2,0,5
32,1,165,1,0,10
32,2,244,1,0,16
32,3,284,1,0,4
32,4,169,1,0,6
32,5,268,3,1,11
33,1,295,2,0,15
33,2,265,2,0,7
33,3,178,4,1,10
33,4,135,2,0,5
33,5,277,2,0,5
34,1,257,4,1,18
34,2,292,3,1,15
34,3,296,3,1,11
34,4,165,4,1,10
34,5,187,2,0,11
35,1,227,5,1,19
35,2,182,3,1,8
35,3,262,4,1,17
35,4,198,4,1,8
35,5,165,4,1,10
36,1,269,5,1,7
36,2,266,5,1,13
36,3,213,5,1,10
36,4,223,5,1,12
36,5,201,1,0,5
37,1,199,3,1,17
37,2,194,3,1,8
37,3,171,3,1,7
37,4,78,1,0,25
37,5,273,1,0,14
38,1,285,4,1,9
38,2,244,3,1,16
38,3,232,3,1,4
38,4,183,3,1,5
38,5,278,3,1,12
39,1,266,5,1,13
39,2,231,5,1,15
39,3,283,5,1,8
39,4,223,1,0,12
39,5,156,3,1,4
40,1,271,4,1,8
40,2,272,4,1,11
40,3,160,2,0,6
40,4,227,5,1,19
40,5,62,3,1,12
41,1,203,3,1,8
41,2,282,5,1,10
41,3,253,2,0,26
41,4,140,1,0,2
41,5,43,1,0,8
42,1,280,1,0,10
42,2,38,1,0,9
42,3,213,2,0,10
42,4,285,2,0,9
42,5,291,2,0,16
43,1,272,3,1,11
43,2,296,3,1,11
43,3,68,1,0,14
43,4,41,2,0,2
43,5,222,1,0,2
44,1,164,2,0,8
44,2,196,4,1,7
44,3,218,2,0,8
44,4,294,1,0,7
44,5,258,1,0,6
45,1,212,2,0,13
45,2,189,1,0,7
45,3,223,1,0,12
45,4,295,4,1,15
45,5,141,1,0,22
46,1,268,3,1,11
46,2,247,2,0,30
46,3,273,3,1,14
46,4,1,2,0,8
46,5,59,2,0,8
47,1,72,4,1,11
47,2,171,3,1,7
47,3,66,4,1,8
47,4,252,3,1,48
47,5,167,2,0,9
48,1,157,3,1,12
48,2,150,1,0,10
48,3,168,4,1,6
48,4,19,1,0,12
48,5,298,2,0,11
49,1,238,4,1,12
49,2,177,3,1,5
49,3,173,2,0,10
49,4,233,4,1,23
49,5,250,4,1,20
50,1,208,2,0,7
50,2,188,5,1,13
50,3,269,2,0,7
50,4,7,1,0,13
50,5,252,4,1,48
51,1,237,4,1,16
51,2,173,3,1,10
51,3,9,3,1,14
51,4,141,3,1,22
51,5,42,5,1,6
52,1,219,2,0,10
52,2,261,3,1,3
52,3,295,2,0,15
52,4,250,1,0,20
52,5,66,3,1,8
53,1,69,3,1,4
53,2,175,2,0,7
53,3,140,3,1,2
53,4,120,4,1,45
53,5,128,1,0,5
54,1,217,4,1,8
54,2,288,5,1,16
54,3,216,2,0,3
54,4,245,4,1,5
54,5,224,3,1,17
55,1,279,3,1,17
55,2,269,3,1,7
55,3,230,2,0,8
55,4,187,3,1,11
55,5,243,4,1,15
56,1,91,3,1,10
56,2,209,3,1,4
56,3,272,3,1,11
56,4,105,3,1,19
56,5,28,4,1,1
57,1,209,3,1,4
57,2,178,2,0,10
57,3,213,5,1,10
57,4,187,3,1,11
57,5,47,1,0,3
58,1,229,4,1,22
58,2,261,1,0,3
58,3,276,1,0,8
58,4,92,2,0,14
58,5,21,2,0,14
59,1,197,4,1,8
59,2,284,1,0,4
59,3,178,1,0,10
59,4,239,1,0,3
59,5,128,1,0,5
60,1,200,3,1,15
60,2,177,4,1,5
60,3,292,2,0,15
60,4,240,1,0,8
60,5,226,1,0,5
61,1,201,1,0,5
61,2,152,1,0,3
61,3,228,1,0,16
61,4,163,2,0,4
61,5,263,1,0,18
62,1,191,3,1,9
62,2,46,1,0,8
62,3,48,1,0,12
62,4,207,1,0,5
62,5,159,3,1,9
63,1,228,3,1,16
63,2,106,1,0,9
63,3,234,1,0,9
63,4,241,1,0,19
63,5,95,2,0,11
64,1,260,4,1,16
64,2,244,1,0,16
64,3,71,2,0,24
64,4,240,3,1,8
64,5,4,1,0,13
65,1,268,4,1,11
65,2,208,3,1,7
65,3,221,3,1,9
65,4,287,1,0,9
65,5,271,1,0,8
66,1,157,5,1,12
66,2,210,4,1,8
66,3,240,3,1,8
66,4,191,4,1,9
66,5,238,3,1,12
67,1,200,3,1,15
67,2,247,2,0,30
67,3,180,1,0,4
67,4,231,1,0,15
67,5,152,1,0,3
68,1,251,2,0,22
68,2,172,4,1,7
68,3,281,3,1,4
68,4,117,3,1,14
68,5,15,1,0,5
69,1,259,4,1,10
69,2,281,5,1,4
69,3,254,1,0,12
69,4,151,1,0,6
69,5,244,1,0,16
70,1,156,3,1,4
70,2,238,3,1,12
70,3,225,3,1,6
70,4,99,1,0,61
70,5,91,1,0,10
71,1,142,5,1,34
71,2,104,3,1,17
